"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.310308711E2,1.685875257E1,7.358339258E1,1.552212758E2,4.294303276E0,1.189717560E2,4.787587167E0,3.302051809E0
4.320308762E2,1.685872492E1,7.358342750E1,1.550976257E2,4.469955988E0,1.254244690E2,4.784705063E0,3.306226624E0
4.330308798E2,1.685870846E1,7.358346748E1,1.551144945E2,4.674828192E0,1.254244690E2,4.783665920E0,3.307729946E0
4.340308838E2,1.685868242E1,7.358351260E1,1.550578617E2,5.018755208E0,1.254244690E2,4.779565573E0,3.313652059E0
4.350308884E2,1.685866286E1,7.358355113E1,1.550852235E2,5.028660976E0,1.255871506E2,4.780284938E0,3.312614216E0
4.360308932E2,1.685864135E1,7.358359116E1,1.552472094E2,5.097269974E0,1.255871506E2,4.776180806E0,3.318528882E0
4.370308973E2,1.685861542E1,7.358363573E1,1.553426760E2,5.301398111E0,1.255871506E2,4.776974404E0,3.317386407E0
4.380309015E2,1.685858319E1,7.358368684E1,1.553865434E2,5.754435898E0,1.255871506E2,4.775771232E0,3.319118283E0
4.390309068E2,1.685853902E1,7.358373233E1,1.555829275E2,6.266527199E0,1.251967621E2,4.777325156E0,3.316881275E0
4.400309105E2,1.685849925E1,7.358377292E1,1.557676693E2,6.444021261E0,1.387002716E2,4.773576500E0,3.322273985E0
4.410309157E2,1.685845239E1,7.358381656E1,1.561246015E2,6.684669465E0,1.387002716E2,4.775516120E0,3.319485325E0
4.420309200E2,1.685841315E1,7.358386472E1,1.563411867E2,6.778213744E0,1.387002716E2,4.773084532E0,3.322980752E0
4.430309236E2,1.685836728E1,7.358391619E1,1.565215058E2,7.026741256E0,1.386396637E2,4.774357788E0,3.321151117E0
4.440309279E2,1.685832532E1,7.358396905E1,1.565668772E2,7.236557889E0,1.386396637E2,4.780538052E0,3.312248929E0
4.450309327E2,1.685828270E1,7.358403214E1,1.567641180E2,7.542833341E0,1.201388016E2,4.789370339E0,3.299464924E0
4.460309373E2,1.685823667E1,7.358409743E1,1.567054310E2,7.866969784E0,1.203565216E2,4.787624940E0,3.301997042E0
4.470309412E2,1.685818966E1,7.358415800E1,1.570270307E2,8.146187729E0,1.203565216E2,4.781773849E0,3.310464604E0
4.480309462E2,1.685814828E1,7.358421280E1,1.574040538E2,8.151250288E0,1.203122253E2,4.767688856E0,3.330717641E0
4.490309505E2,1.685810433E1,7.358427203E1,1.579835544E2,8.184142791E0,1.203122253E2,4.765295574E0,3.334140837E0
4.500309546E2,1.685806455E1,7.358433160E1,1.582091212E2,7.822513368E0,1.201035309E2,4.760375743E0,3.341161447E0
4.510309591E2,1.685803083E1,7.358438533E1,1.583666176E2,7.021015609E0,1.201035309E2,4.758951930E0,3.343189131E0
4.520309640E2,1.685800113E1,7.358443685E1,1.585669829E2,6.407615561E0,1.200585938E2,4.760767482E0,3.340603242E0
4.530309678E2,1.685797424E1,7.358448834E1,1.588423903E2,6.295011006E0,1.200585938E2,4.763821304E0,3.336246936E0
4.540309733E2,1.685794556E1,7.358453507E1,1.589456032E2,6.242221003E0,1.200585938E2,4.768305750E0,3.329834426E0
4.550309769E2,1.685792101E1,7.358458267E1,1.593499416E2,6.166910692E0,1.200585938E2,4.777066499E0,3.317253789E0
4.560309813E2,1.685789184E1,7.358463025E1,1.598581120E2,5.990347175E0,1.203298569E2,4.773633657E0,3.322191859E0
4.570309853E2,1.685786365E1,7.358467857E1,1.602572705E2,5.874972692E0,1.203298569E2,4.780186726E0,3.312755936E0
4.580309906E2,1.685783410E1,7.358472936E1,1.607077138E2,5.756724878E0,1.203298569E2,4.788551037E0,3.300653875E0
4.590309933E2,1.685780804E1,7.358476423E1,1.609453478E2,5.021827395E0,1.203298569E2,4.792181886E0,3.295380070E0
4.600309988E2,1.685780059E1,7.358481119E1,1.613797592E2,4.684443421E0,1.203298569E2,4.790595975E0,3.297685134E0
4.610310022E2,1.685777621E1,7.358484656E1,1.617870911E2,4.627830902E0,1.204254913E2,4.790749199E0,3.297462531E0
4.620310072E2,1.685775261E1,7.358488822E1,1.620882034E2,4.813840940E0,1.214500580E2,4.793295234E0,3.293760440E0
4.630310110E2,1.685772226E1,7.358494100E1,1.621287883E2,5.405560228E0,1.199166794E2,4.783373042E0,3.308153469E0
4.640310165E2,1.685769234E1,7.358499363E1,1.622707156E2,5.963476868E0,1.174304352E2,4.770803087E0,3.326255393E0
4.650310199E2,1.685766498E1,7.358504910E1,1.623881386E2,6.453239380E0,1.174304352E2,4.766782496E0,3.332014656E0
4.660310246E2,1.685763209E1,7.358510074E1,1.624616287E2,6.799348763E0,1.174533386E2,4.759429595E0,3.342509082E0
4.670310289E2,1.685760069E1,7.358515489E1,1.623642304E2,7.082886215E0,1.174533386E2,4.754950841E0,3.348877354E0
4.680310333E2,1.685757711E1,7.358521499E1,1.623763981E2,7.189503747E0,1.174533386E2,4.750794614E0,3.354770867E0
4.690310380E2,1.685755241E1,7.358528103E1,1.619891944E2,7.413310711E0,1.174533386E2,4.750645807E0,3.354981588E0
4.700310420E2,1.685750869E1,7.358534118E1,1.619505886E2,7.697230163E0,1.181538773E2,4.750153079E0,3.355679180E0
4.710310492E2,1.685748259E1,7.358540630E1,1.617836663E2,7.742242138E0,1.181538773E2,4.748283014E0,3.358324799E0
4.720310508E2,1.685746244E1,7.358547175E1,1.615172036E2,7.830210937E0,1.113013000E2,4.748976914E0,3.357343489E0
4.730310552E2,1.685743782E1,7.358553733E1,1.614393741E2,7.844546121E0,1.113013000E2,4.748778088E0,3.357624711E0
4.740310600E2,1.685740336E1,7.358559361E1,1.615332085E2,7.551091467E0,1.113013000E2,4.745727699E0,3.361934806E0
4.750310634E2,1.685738034E1,7.358565708E1,1.615813729E2,7.329847814E0,1.109200974E2,4.746809924E0,3.360406610E0
4.760310687E2,1.685736973E1,7.358572053E1,1.612329347E2,7.181113600E0,1.112990417E2,4.747297621E0,3.359717596E0
4.770310720E2,1.685734557E1,7.358578489E1,1.610985101E2,7.216419535E0,1.112990417E2,4.744841823E0,3.363184964E0
4.780303024E2,1.685732102E1,7.358585028E1,1.609725137E2,7.180573239E0,1.112990417E2,4.744776266E0,3.363277452E0
4.790303042E2,1.685729931E1,7.358590811E1,1.612687139E2,7.058283784E0,1.112990417E2,4.746072528E0,3.361447990E0
4.800303228E2,1.685727500E1,7.358597349E1,1.611447923E2,7.204439594E0,1.110910950E2,4.747367636E0,3.359618663E0
4.810303248E2,1.685725208E1,7.358603489E1,1.611749207E2,6.949266132E0,1.112937317E2,4.745806038E0,3.361824220E0
4.820303333E2,1.685723082E1,7.358609305E1,1.608696071E2,6.611428715E0,1.098705597E2,4.746223954E0,3.361234180E0
4.830303546E2,1.685721092E1,7.358615023E1,1.608815215E2,6.380356874E0,1.098705597E2,4.747164600E0,3.359905548E0
4.840303657E2,1.685719266E1,7.358620379E1,1.606665689E2,6.342441216E0,1.094054489E2,4.748969947E0,3.357353344E0
4.850303774E2,1.685717331E1,7.358626084E1,1.606476359E2,6.402837813E0,1.094054489E2,4.747274599E0,3.359750127E0
4.860303988E2,1.685715282E1,7.358632124E1,1.604618334E2,6.585345108E0,1.094054489E2,4.744819464E0,3.363216509E0
4.870304079E2,1.685713130E1,7.358638436E1,1.605603620E2,6.863023947E0,1.098705063E2,4.743433621E0,3.365170800E0
4.880304213E2,1.685711107E1,7.358644316E1,1.607479632E2,6.906448300E0,1.088170929E2,4.742885646E0,3.365943075E0
4.890304439E2,1.685709112E1,7.358650285E1,1.610036488E2,6.831249602E0,1.096109390E2,4.742599410E0,3.366346367E0
4.900304495E2,1.685707071E1,7.358656236E1,1.610903675E2,6.794586841E0,1.096109390E2,4.742746650E0,3.366138923E0
4.910304646E2,1.685704947E1,7.358662425E1,1.612818751E2,6.976860843E0,1.096109390E2,4.743116653E0,3.365617543E0
4.920304860E2,1.685702776E1,7.358668754E1,1.615345289E2,7.234874907E0,1.096109390E2,4.743429044E0,3.365177252E0
4.930305091E2,1.685700541E1,7.358675269E1,1.618228668E2,7.583509597E0,1.096109390E2,4.744672541E0,3.363423778E0
4.940305257E2,1.685698075E1,7.358682456E1,1.620763380E2,7.999264802E0,1.096109390E2,4.747000194E0,3.360137824E0
4.950305434E2,1.685695214E1,7.358689941E1,1.619945062E2,8.417339749E0,1.119531555E2,4.746610244E0,3.360688654E0
4.960305613E2,1.685692140E1,7.358697859E1,1.617009279E2,8.987605830E0,1.119531555E2,4.752591306E0,3.352225069E0
4.970305784E2,1.685687956E1,7.358705102E1,1.613515656E2,9.111695451E0,1.119531555E2,4.759058698E0,3.343037144E0
4.980305941E2,1.685686220E1,7.358713902E1,1.610819657E2,9.630389122E0,1.119531555E2,4.769433815E0,3.328218460E0
4.990306097E2,1.685683525E1,7.358722994E1,1.606172238E2,1.007678223E1,1.119011917E2,4.786311366E0,3.303900807E0
5.000306246E2,1.685680388E1,7.358732509E1,1.600502215E2,1.049108776E1,1.125691223E2,4.800648308E0,3.283034093E0
5.010306390E2,1.685676597E1,7.358741848E1,1.596485107E2,1.081863181E1,1.135911865E2,4.794845449E0,3.291503327E0
5.020306531E2,1.685672760E1,7.358751268E1,1.593597428E2,1.116094953E1,1.140146790E2,4.810954789E0,3.267912338E0
5.030306657E2,1.685669099E1,7.358760709E1,1.583184428E2,1.141396997E1,1.139526520E2,4.816071295E0,3.260367205E0
5.040306795E2,1.685665410E1,7.358770960E1,1.580798907E2,1.157585771E1,1.139526520E2,4.830248792E0,3.239326109E0
5.050306913E2,1.685661627E1,7.358780072E1,1.570995153E2,1.127462240E1,1.139526520E2,4.850098159E0,3.209530321E0
5.060307034E2,1.685657569E1,7.358788550E1,1.565621564E2,1.082301721E1,1.139526520E2,4.868592649E0,3.181405767E0
5.070307157E2,1.685653487E1,7.358797512E1,1.559561316E2,1.056390987E1,1.139526520E2,4.880090656E0,3.163740227E0
5.080307259E2,1.685650310E1,7.358806648E1,1.556576582E2,1.046321970E1,1.139526520E2,4.886521548E0,3.153798376E0
5.090307376E2,1.685646693E1,7.358815682E1,1.555431316E2,1.072987234E1,1.037300568E2,4.891275533E0,3.146420298E0
5.100307504E2,1.685643133E1,7.358825746E1,1.552440071E2,1.110237720E1,1.037296906E2,4.882952827E0,3.159320927E0
5.110307578E2,1.685640078E1,7.358835627E1,1.549649994E2,1.127896472E1,1.037296906E2,4.895973432E0,3.139105158E0
5.120307678E2,1.685636766E1,7.358846293E1,1.546906067E2,1.152697768E1,1.066024933E2,4.899416739E0,3.133728235E0
5.130308094E2,1.685634302E1,7.358856281E1,1.544196396E2,1.131512672E1,1.066024933E2,4.909732141E0,3.117541874E0
5.140307871E2,1.685631979E1,7.358867109E1,1.544588036E2,1.109075449E1,9.364805603E1,4.932485416E0,3.081416014E0
5.150307960E2,1.685630876E1,7.358877563E1,1.544475674E2,1.105466325E1,9.364805603E1,4.902387291E0,3.129079080E0
5.160308053E2,1.685631231E1,7.358883132E1,1.550387278E2,1.045995797E1,9.364805603E1,4.795576024E0,3.290438820E0
5.170308127E2,1.685630576E1,7.358893801E1,1.550166044E2,1.072940788E1,9.364805603E1,4.765078752E0,3.334450708E0
5.180308218E2,1.685629942E1,7.358903900E1,1.553449099E2,1.083044951E1,9.374550629E1,4.754898464E0,3.348951720E0
5.190308312E2,1.685629328E1,7.358913640E1,1.559018727E2,1.069201146E1,9.374550629E1,4.749677409E0,3.356352416E0
5.200308380E2,1.685628737E1,7.358923550E1,1.562017685E2,1.060729634E1,9.337875366E1,4.746723425E0,3.360528791E0
5.210308460E2,1.685628154E1,7.358933797E1,1.565788768E2,1.042345703E1,9.337875366E1,4.744645406E0,3.363462057E0
5.220308543E2,1.685626527E1,7.358943356E1,1.569442650E2,9.933356063E0,9.889704132E1,4.743350593E0,3.365287831E0
5.230308613E2,1.685625126E1,7.358952650E1,1.572657036E2,9.795044088E0,9.889704132E1,4.742669698E0,3.366247342E0
5.240308688E2,1.685623759E1,7.358961716E1,1.574381088E2,9.777401413E0,9.889704132E1,4.744890504E0,3.363116283E0
5.250308767E2,1.685622389E1,7.358970862E1,1.577666845E2,9.771217164E0,9.867551422E1,4.750285658E0,3.355491499E0
5.260308833E2,1.685621051E1,7.358979968E1,1.579839199E2,9.787927614E0,9.867551422E1,4.758830136E0,3.343362495E0
5.270308915E2,1.685619691E1,7.358989224E1,1.580851120E2,9.814001288E0,9.867551422E1,4.772821964E0,3.323357870E0
5.280308990E2,1.685618340E1,7.358998421E1,1.581519055E2,9.876941805E0,9.867551422E1,4.791653090E0,3.296148919E0
5.290309056E2,1.685617002E1,7.359007516E1,1.584046715E2,9.783809425E0,9.869343567E1,4.816120572E0,3.260294414E0
5.300309123E2,1.685614168E1,7.359016121E1,1.585111376E2,9.366528583E0,9.869343567E1,4.852475704E0,3.205934587E0
5.310309189E2,1.685613961E1,7.359024514E1,1.586880829E2,8.757533524E0,9.887675476E1,4.869157273E0,3.180541539E0
5.320309267E2,1.685613009E1,7.359032571E1,1.588825806E2,8.014301765E0,9.887675476E1,4.883325971E0,3.158744133E0
5.330309327E2,1.685612026E1,7.359037506E1,1.592024227E2,7.224848765E0,9.921667480E1,4.854632638E0,3.202667480E0
5.340309397E2,1.685611629E1,7.359045653E1,1.591360664E2,7.519019780E0,9.876697540E1,4.862068608E0,3.191367401E0
5.350309457E2,1.685610154E1,7.359052672E1,1.594338621E2,7.814317728E0,9.876697540E1,4.854316958E0,3.203145939E0
5.360309529E2,1.685609049E1,7.359059926E1,1.596975144E2,8.023469875E0,9.329072571E1,4.887123448E0,3.152865591E0
5.370309591E2,1.685607698E1,7.359067705E1,1.599754800E2,8.378445866E0,9.329072571E1,4.912185394E0,3.113674949E0
5.380309651E2,1.685608777E1,7.359075528E1,1.600560076E2,8.181578465E0,9.379074097E1,4.903646935E0,3.127104695E0
5.390309737E2,1.685608328E1,7.359082559E1,1.598146762E2,7.864112799E0,9.379074097E1,4.999460856E0,3.097189955E0
5.400309786E2,1.685607956E1,7.359089575E1,1.597316041E2,7.615186298E0,9.258629608E1,5.270526893E0,3.070583902E0
5.410309837E2,1.685607818E1,7.359095520E1,1.596641405E2,7.260205831E0,9.152834320E1,5.562267520E0,3.036797214E0
5.420309901E2,1.685607598E1,7.359104106E1,1.595970919E2,7.283765684E0,9.152834320E1,5.509150623E0,3.041395175E0
5.430309963E2,1.685607432E1,7.359110547E1,1.597349774E2,7.270059573E0,9.152834320E1,5.296549492E0,3.068165553E0
5.440310030E2,1.685607264E1,7.359117116E1,1.595562543E2,7.125852723E0,9.152834320E1,4.969115933E0,3.113769740E0
5.450310087E2,1.685607100E1,7.359123495E1,1.595037276E2,6.943339915E0,9.152834320E1,4.962104840E0,3.112507816E0
5.460310144E2,1.685605865E1,7.359124382E1,1.592933330E2,6.110782377E0,9.152834320E1,4.881450803E0,3.161641202E0
5.470310209E2,1.685606506E1,7.359125249E1,1.592133648E2,5.002206206E0,9.152834320E1,4.836952315E0,3.229307873E0
5.480310268E2,1.685605761E1,7.359129432E1,1.593596406E2,5.256564143E0,8.723398590E1,4.811432687E0,3.267208676E0
5.490310328E2,1.685607389E1,7.359137693E1,1.596474888E2,6.279103652E0,8.723398590E1,4.774247428E0,3.321309762E0
5.500310389E2,1.685607759E1,7.359145638E1,1.598237182E2,7.379274541E0,8.723398590E1,4.757389136E0,3.345412626E0
5.510310452E2,1.685608151E1,7.359154108E1,1.598958121E2,7.959081167E0,8.724664307E1,4.750794665E0,3.354770795E0
5.520310506E2,1.685608522E1,7.359163020E1,1.598799841E2,8.659165126E0,8.731876373E1,4.747138119E0,3.359942963E0
5.530310565E2,1.685608900E1,7.359171404E1,1.599977557E2,9.050391629E0,8.731876373E1,4.743940413E0,3.364456329E0
5.540310658E2,1.685609288E1,7.359180002E1,1.599776729E2,9.230210023E0,8.731876373E1,4.742601377E0,3.366343596E0
5.550310683E2,1.685609683E1,7.359188719E1,1.601085956E2,9.330315993E0,8.708219910E1,4.741936832E0,3.367279631E0
5.560310738E2,1.685610107E1,7.359197349E1,1.601151302E2,9.409706500E0,8.708219910E1,4.741693840E0,3.367621795E0
5.570310810E2,1.685610505E1,7.359205820E1,1.603820034E2,9.513436333E0,8.764511108E1,4.742762086E0,3.366117174E0
5.580310858E2,1.685609584E1,7.359215347E1,1.603047683E2,9.690589846E0,8.764511108E1,4.744195533E0,3.364096576E0
5.590310942E2,1.685610605E1,7.359224972E1,1.601922680E2,9.899319560E0,8.665371704E1,4.746701205E0,3.360560177E0
5.600310970E2,1.685611363E1,7.359234310E1,1.603480991E2,9.994527932E0,8.665371704E1,4.746948269E0,3.360211179E0
5.610311028E2,1.685612057E1,7.359243176E1,1.602911890E2,9.811718109E0,8.170252228E1,4.748336333E0,3.358249411E0
5.620311086E2,1.685612974E1,7.359252379E1,1.603006324E2,9.627461862E0,8.170252228E1,4.749967888E0,3.355941313E0
5.630311150E2,1.685613595E1,7.359261119E1,1.603182412E2,9.540602898E0,8.170252228E1,4.753682747E0,3.350677152E0
5.640311208E2,1.685614451E1,7.359270634E1,1.606090420E2,9.728169984E0,8.159230042E1,4.753422145E0,3.351046842E0
5.650311288E2,1.685616976E1,7.359279484E1,1.609407807E2,9.820205785E0,8.159230042E1,4.747669684E0,3.359191808E0
5.660311316E2,1.685617566E1,7.359287934E1,1.610209224E2,9.705598088E0,8.159230042E1,4.750476482E0,3.355221339E0
5.670311373E2,1.685618229E1,7.359296603E1,1.615380408E2,9.601625650E0,8.159230042E1,4.753559101E0,3.350852564E0
5.680311459E2,1.685621870E1,7.359304335E1,1.621881985E2,9.383899110E0,7.604619598E1,4.752461927E0,3.352408487E0
5.690311489E2,1.685622956E1,7.359313550E1,1.629350720E2,9.416930334E0,7.540097046E1,4.747871280E0,3.358906868E0
5.700311540E2,1.685624981E1,7.359321568E1,1.633663461E2,9.252230340E0,7.540097046E1,4.749964799E0,3.355945686E0
5.710311601E2,1.685628259E1,7.359330057E1,1.639043955E2,9.301463347E0,7.540097046E1,4.752251827E0,3.352706310E0
5.720311660E2,1.685630211E1,7.359338998E1,1.641091699E2,9.354217769E0,7.773455811E1,4.755452635E0,3.348164761E0
5.730311713E2,1.685631943E1,7.359347258E1,1.645215541E2,9.187564280E0,7.770457458E1,4.763706332E0,3.336411098E0
5.740311769E2,1.685632964E1,7.359354274E1,1.644031965E2,7.578190477E0,7.770457458E1,4.770257995E0,3.327037074E0
5.750311828E2,1.685634753E1,7.359360732E1,1.646110093E2,7.236221725E0,7.791732788E1,4.783559390E0,3.307884005E0
5.760311881E2,1.685636554E1,7.359367668E1,1.647577679E2,7.265567623E0,7.801518250E1,4.790170340E0,3.298303374E0
5.770311944E2,1.685637560E1,7.359374635E1,1.648553433E2,7.319667895E0,7.801518250E1,4.800184804E0,3.283711754E0
5.780312002E2,1.685638327E1,7.359381861E1,1.650339382E2,7.488106205E0,7.765647125E1,4.798087269E0,3.286775866E0
5.790312052E2,1.685639353E1,7.359389405E1,1.652351553E2,7.519908168E0,7.765647125E1,4.789602506E0,3.299127895E0
5.800312104E2,1.685641658E1,7.359396335E1,1.654313993E2,7.468625948E0,7.797684479E1,4.783299908E0,3.308259213E0
5.810312165E2,1.685643593E1,7.359403715E1,1.655386556E2,7.436534794E0,7.797740936E1,4.777598188E0,3.316487990E0
5.820312223E2,1.685644461E1,7.359410653E1,1.658494807E2,7.343997080E0,8.422866821E1,4.780349476E0,3.312521082E0
5.830312307E2,1.685645385E1,7.359417198E1,1.662810749E2,7.261836848E0,8.422866821E1,4.781972925E0,3.310177031E0
5.840312333E2,1.685645190E1,7.359424506E1,1.662203232E2,7.181474090E0,8.420905304E1,4.768068677E0,3.330173887E0
5.850312396E2,1.685645710E1,7.359430372E1,1.664888902E2,7.198021923E0,8.420905304E1,4.756261304E0,3.347015901E0
5.860312452E2,1.685645494E1,7.359436875E1,1.664992719E2,7.401451328E0,8.440392303E1,4.755686675E0,3.347832325E0
5.870312537E2,1.685646387E1,7.359443450E1,1.666463123E2,7.481889942E0,8.440392303E1,4.753037596E0,3.351592255E0
5.880312560E2,1.685648212E1,7.359450276E1,1.667190493E2,7.595147097E0,8.483796692E1,4.753319457E0,3.351192500E0
5.890312616E2,1.685649059E1,7.359458725E1,1.665201947E2,8.044597916E0,8.410462189E1,4.751221105E0,3.354166818E0
5.900312670E2,1.685648859E1,7.359467431E1,1.665800091E2,8.599286319E0,9.318996429E1,4.751266341E0,3.354102740E0
5.910312737E2,1.685646851E1,7.359475243E1,1.667247755E2,8.748765097E0,9.318996429E1,4.758727600E0,3.343508436E0
5.920312791E2,1.685646992E1,7.359483052E1,1.664287079E2,8.623337666E0,9.258626556E1,4.763836990E0,3.336224537E0
5.930312868E2,1.685647333E1,7.359491142E1,1.664891070E2,8.615435431E0,9.237218475E1,4.769112685E0,3.328678602E0
5.940312898E2,1.685646230E1,7.359497883E1,1.665379074E2,8.405916414E0,9.558325195E1,4.773045791E0,3.323036399E0
5.950312951E2,1.685645234E1,7.359506273E1,1.665433309E2,8.508552282E0,9.558325195E1,4.770193034E0,3.327130213E0
5.960313011E2,1.685644373E1,7.359514493E1,1.662674059E2,8.835788172E0,9.558325195E1,4.771304919E0,3.325535507E0
5.970313065E2,1.685643234E1,7.359523443E1,1.660546315E2,9.278370331E0,9.613256836E1,4.783551654E0,3.307895193E0
5.980313126E2,1.685642169E1,7.359532523E1,1.660763042E2,9.601635315E0,9.563846588E1,4.791973118E0,3.295683643E0
5.990313176E2,1.685642349E1,7.359542240E1,1.663025018E2,9.844039177E0,9.563846588E1,4.788384974E0,3.300894783E0
6.000313229E2,1.685641502E1,7.359550599E1,1.667585435E2,9.489086861E0,9.578350067E1,4.782742667E0,3.309064765E0
6.010313294E2,1.685639669E1,7.359558764E1,1.666598858E2,9.091009175E0,9.578350067E1,4.782402566E0,3.309556274E0
6.020313346E2,1.685640087E1,7.359567680E1,1.668372924E2,8.737004426E0,9.186613464E1,4.777586154E0,3.316505325E0
6.030313400E2,1.685639422E1,7.359575652E1,1.670431984E2,8.076484430E0,9.218987274E1,4.778331001E0,3.315432080E0
6.040304884E2,1.685638807E1,7.359581949E1,1.669726798E2,7.250525466E0,9.209255219E1,4.779127168E0,3.314284319E0
6.050304757E2,1.685638499E1,7.359586879E1,1.671429864E2,6.540383879E0,9.209255219E1,4.774288297E0,3.321251013E0
6.060304857E2,1.685639218E1,7.359592175E1,1.671492774E2,6.041214370E0,9.209255219E1,4.769154180E0,3.328619150E0
6.070304952E2,1.685638705E1,7.359597894E1,1.673527898E2,5.913023286E0,8.942489624E1,4.767019535E0,3.331675523E0
6.080304927E2,1.685638703E1,7.359603734E1,1.675407452E2,6.278993843E0,8.942489624E1,4.757006327E0,3.345956939E0
6.090305076E2,1.685639443E1,7.359608838E1,1.678666610E2,6.484581422E0,9.000000000E1,4.749716742E0,3.356296755E0
6.100305117E2,1.685639464E1,7.359615347E1,1.679647524E2,6.797472912E0,8.961510468E1,4.747131794E0,3.359951899E0
6.110305161E2,1.685639508E1,7.359622115E1,1.680467526E2,7.028170000E0,8.961510468E1,4.747285054E0,3.359735355E0
6.120305298E2,1.685639552E1,7.359628921E1,1.683180510E2,7.064258205E0,8.961510468E1,4.744504331E0,3.363661054E0
6.130305346E2,1.685639616E1,7.359635933E1,1.687494312E2,7.101080048E0,8.934558105E1,4.743546591E0,3.365011556E0
6.140305378E2,1.685639686E1,7.359642307E1,1.691367558E2,7.062953079E0,8.934558105E1,4.742459550E0,3.366543397E0
6.150305521E2,1.685639730E1,7.359649211E1,1.695332047E2,7.071439549E0,8.968368530E1,4.742640141E0,3.366288984E0
6.160305518E2,1.685639766E1,7.359656112E1,1.699547400E2,7.011687649E0,8.968368530E1,4.743184994E0,3.365521229E0
6.170305543E2,1.685639797E1,7.359661893E1,1.704539191E2,6.612976484E0,8.968368530E1,4.742377847E0,3.366658490E0
6.180305722E2,1.685639826E1,7.359667283E1,1.711572621E2,5.824231701E0,8.968368530E1,4.743084056E0,3.365663482E0
6.190305910E2,1.685639848E1,7.359671576E1,1.714509778E2,4.986283986E0,8.968368530E1,4.745401997E0,3.362394521E0
6.200306082E2,1.685638033E1,7.359676191E1,1.718523148E2,5.072971598E0,9.831533813E1,4.745995522E0,3.361556714E0
6.210306259E2,1.685637626E1,7.359681227E1,1.722730861E2,5.308824029E0,9.831533813E1,4.747499876E0,3.359431791E0
6.220306446E2,1.685637124E1,7.359686522E1,1.725599121E2,5.602858663E0,9.847904968E1,4.749504033E0,3.356597753E0
6.230306584E2,1.685636342E1,7.359692079E1,1.730125805E2,5.862685668E0,9.853169250E1,4.752690314E0,3.352084697E0
6.240306734E2,1.685635438E1,7.359698454E1,1.733837764E2,6.251888702E0,9.853169250E1,4.758515922E0,3.343809691E0
6.250306876E2,1.685634000E1,7.359704121E1,1.737836394E2,6.454727346E0,9.853169250E1,4.761994165E0,3.338854386E0
6.260307017E2,1.685632723E1,7.359710204E1,1.741345634E2,6.686160143E0,9.841296387E1,4.770440839E0,3.326774900E0
6.270307158E2,1.685632706E1,7.359717463E1,1.744223054E2,6.825476773E0,9.841296387E1,4.773320078E0,3.322642393E0
6.280307292E2,1.685631368E1,7.359723214E1,1.747577478E2,6.746808227E0,9.841296387E1,4.781286930E0,3.311167819E0
6.290307418E2,1.685629922E1,7.359729191E1,1.749546849E2,6.821949963E0,9.841296387E1,4.784870236E0,3.305987576E0
6.300307572E2,1.685629945E1,7.359736405E1,1.752290747E2,7.007324011E0,9.856337738E1,4.785313477E0,3.305345966E0
6.310307658E2,1.685628360E1,7.359742306E1,1.755072032E2,7.082992952E0,9.966858673E1,4.787877258E0,3.301631171E0
6.320307784E2,1.685627136E1,7.359748301E1,1.757601996E2,7.126603485E0,9.843048096E1,4.793986609E0,3.292754078E0
6.330307925E2,1.685627590E1,7.359755833E1,1.760472665E2,7.410911975E0,9.843048096E1,4.790548532E0,3.297754054E0
6.340308013E2,1.685626203E1,7.359763056E1,1.761583349E2,7.580862577E0,9.473442078E1,4.792423250E0,3.295029048E0
6.350308124E2,1.685624757E1,7.359769896E1,1.764042156E2,7.572729393E0,9.473442078E1,4.795738368E0,3.290202203E0
6.360308227E2,1.685625435E1,7.359777405E1,1.765628402E2,7.755156803E0,9.503278351E1,4.791057336E0,3.297014807E0
6.370308330E2,1.685624772E1,7.359785281E1,1.765314289E2,8.000663721E0,9.486917114E1,4.781837252E0,3.310373020E0
6.380308428E2,1.685622566E1,7.359792996E1,1.763340704E2,8.359227516E0,9.486917114E1,4.781282625E0,3.311174035E0
6.390308524E2,1.685623378E1,7.359801579E1,1.761049430E2,8.503251485E0,9.000000000E1,4.786700895E0,3.303336431E0
6.400308627E2,1.685623458E1,7.359809754E1,1.760821275E2,8.713737316E0,9.497526550E1,4.798256743E0,3.286528452E0
6.410308723E2,1.685623412E1,7.359818716E1,1.758816931E2,8.996653222E0,9.497526550E1,4.816865774E0,3.259193328E0
6.420308821E2,1.685623261E1,7.359827428E1,1.755140476E2,9.367648045E0,9.433484650E1,4.831462986E0,3.237514857E0
6.430308912E2,1.685622727E1,7.359836472E1,1.752742042E2,9.722282038E0,9.433484650E1,4.829578931E0,3.240324734E0
6.440309005E2,1.685622154E1,7.359846849E1,1.754122347E2,1.000992148E1,9.351789093E1,4.833266987E0,3.234821056E0
6.450309089E2,1.685620361E1,7.359855983E1,1.750547619E2,1.023841727E1,9.351789093E1,4.829054394E0,3.241106400E0
6.460309181E2,1.685617735E1,7.359865866E1,1.743552629E2,1.073588136E1,9.351789093E1,4.818321014E0,3.257041547E0
6.470309268E2,1.685618394E1,7.359875531E1,1.741110492E2,1.111313069E1,9.374108887E1,4.791774937E0,3.295971782E0
