"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.319562060E1,2.901297435E-2,8.318648338E0,2.087737769E-1
1.322895394E1,2.901297435E-2,8.318648338E0,2.087737769E-1
1.326228727E1,-1.121635586E-1,7.310073376E0,-4.477569461E-1
1.329562060E1,-1.343569875E0,9.185747147E0,-7.208378315E-1
1.332895394E1,-1.121635586E-1,9.408578873E0,6.613163352E-1
1.336228727E1,-7.256234884E-1,9.739087105E0,-9.074779749E-1
1.339562060E1,3.332005441E-1,8.905488014E0,7.740781307E-1
1.342895394E1,2.764607430E0,9.262317657E0,4.121637046E-1
1.346228727E1,4.220340848E-1,1.018714333E1,7.142575383E-1
1.349562060E1,2.183450572E-2,9.257532120E0,5.225326419E-1
1.352895394E1,9.969097376E-1,7.676474094E0,5.533402413E-2
1.356228727E1,-8.021938205E-1,8.876773834E0,-4.214358926E-1
1.359562060E1,-1.579262912E-1,6.426224232E0,-5.123631358E-1
1.362895393E1,-2.064706802E0,5.034199715E0,2.019841433E0
1.366228727E1,1.696212173E0,8.270492554E0,1.401595831E0
1.369562060E1,-6.879365072E-3,8.193922043E0,-2.620440006E0
1.372895393E1,-3.708875179E-1,1.278844070E1,-1.659721613E0
1.376228727E1,-2.416750938E-1,3.721437454E0,1.016052365E0
1.379562060E1,1.480858088E0,1.275494099E1,-1.525723577E0
1.382895393E1,1.655534148E0,9.080163956E0,-2.153540403E-1
1.386228726E1,1.931007862E0,1.010548782E1,-1.411765367E-1
1.389562060E1,-5.865406394E-1,8.579764366E0,-6.669992954E-2
1.392895393E1,-5.865406394E-1,8.579764366E0,-6.669992954E-2
1.396228726E1,-4.166502357E-1,7.547261715E0,4.746761918E-1
1.399562060E1,7.262216806E-1,1.107338524E1,2.087737769E-1
1.402895393E1,8.721838593E-1,9.636196136E0,-8.356932998E-1
1.406228726E1,-2.220240355E0,9.978668213E0,1.971685886E0
1.409562060E1,2.041376829E0,1.133928776E1,-9.436694384E-1
1.412895393E1,2.041376829E0,1.133928776E1,-9.436694384E-1
1.416228726E1,1.966900229E0,1.567986774E1,-1.127916813E0
1.419562060E1,5.009972453E-1,8.950951576E0,1.751546144E0
1.422895393E1,2.486740828E0,1.081466103E1,-2.249253243E-1
1.426228726E1,-2.344966233E-1,8.483752251E0,-7.686942816E-1
1.429562059E1,-6.993024349E-1,7.528119087E0,-2.895315289E-1
1.432895393E1,-2.641975403E0,1.297298717E1,-1.554437399E0
1.436228726E1,2.510669231E0,9.178568840E0,1.126122117E0
1.439562059E1,4.459623098E-1,9.444471359E0,-7.902296782E-1
1.442895393E1,2.402992249E0,1.213460159E1,-2.143670082E0
1.446228726E1,-1.302891970E0,7.125526905E0,1.540678620E0
1.449562059E1,-3.038884699E-1,9.506684303E0,-5.147559643E-1
1.452895393E1,-1.705185294E0,6.061916828E0,1.916650891E0
1.456228726E1,1.555035591E0,1.068514919E1,1.229312658E0
1.459562059E1,1.555035591E0,1.068514919E1,1.229312658E0
1.462895392E1,-9.541380405E-2,9.300602913E0,4.363910258E-1
1.466228726E1,1.531107426E0,1.017039394E1,-1.770688742E-1
1.469562059E1,-5.578267574E-1,1.046500969E1,5.084747914E-3
1.472895392E1,8.482556343E-1,8.742476463E0,7.686942816E-2
1.476228726E1,-1.475474238E0,9.935597420E0,-1.283749342E0
1.479562059E1,9.753743410E-1,1.121456146E1,5.584250093E-1
1.482895392E1,-8.344969153E-2,1.525334740E1,-1.163809061E0
1.486228726E1,1.545464277E0,1.025414276E1,3.571287692E-1
1.489562059E1,3.260220885E-1,1.147807121E1,2.685943544E-1
1.492895392E1,1.023230791E0,8.361719131E0,1.171585798E0
1.496228725E1,9.777671695E-1,8.543573380E0,-7.627122104E-2
1.499562059E1,9.777671695E-1,8.543573380E0,-7.627122104E-2
1.499562059E1,3.068794906E-1,7.130312443E0,-3.684946895E-1
1.506228725E1,-1.111167073E0,8.368897438E0,9.320043921E-1
1.509562059E1,1.595713615E0,7.401000500E0,-5.171487927E-1
1.512895392E1,1.116550922E0,1.305434322E1,-1.048953652E0
1.516228725E1,-1.611865163E0,8.936594009E0,9.391828775E-1
1.519562058E1,-1.748555183E0,9.664909363E0,3.451646566E-1
1.522895392E1,-3.397808075E-1,8.692227364E0,-6.487540603E-1
1.526228725E1,1.295115203E-1,6.725626469E0,-7.256234884E-1
1.529562058E1,-1.108774185E0,7.669295788E0,-1.468295813E0
1.532895392E1,2.039881349E-1,9.113962173E0,-9.146564603E-1
1.536228725E1,1.752742529E-1,1.182323551E1,-2.031207323E0
1.539562058E1,-7.974081635E-1,8.241778374E0,-2.723331213E0
1.542895392E1,6.158527136E-1,7.755437374E0,9.825528264E-1
1.546228725E1,-2.344966233E-1,1.190698433E1,-6.367899179E-1
1.549562058E1,1.895115495E0,1.250100327E1,4.435695112E-1
1.552895392E1,-3.815654755E0,5.839085579E0,-1.434497118E0
1.556228725E1,3.615255833E0,1.341386509E1,-5.195416212E-1
1.559562058E1,-4.453641176E-1,7.353144169E0,8.051848412E-1
1.562895391E1,-8.739784956E-1,4.464109898E0,1.080658555E0
1.566228725E1,9.394819736E-1,1.181844997E1,-3.281457186E0
1.569562058E1,-3.947559118E0,5.209175110E0,-8.620143533E-1
1.572895391E1,3.499503136E-1,6.303891182E0,-3.951148391E-1
1.576228725E1,2.997010350E-1,1.034506989E1,-4.860421121E-1
1.579562058E1,1.848455518E-1,9.516255379E0,-2.225325108E-1
1.582895391E1,1.848455518E-1,9.516255379E0,-2.225325108E-1
1.582895391E1,1.602892041E0,1.024935627E1,-8.763712645E-1
1.589562058E1,5.054837838E-2,1.004806042E1,-8.644071817E-1
1.592895391E1,2.991028305E-4,9.710372925E0,-7.830511928E-1
1.596228724E1,1.602892041E0,1.035464096E1,-1.039382339E0
1.599562058E1,8.745766878E-1,1.004327488E1,-1.228714466E0
1.602895391E1,5.249254704E-1,9.798908234E0,-1.736590981E0
1.606228724E1,-2.703889608E-1,7.322037220E0,-8.859425783E-1
1.609562058E1,8.769695163E-1,9.118747711E0,-1.266999602E0
1.612895391E1,2.211267233E0,1.026132107E1,-1.360319614E0
1.616228724E1,6.469594240E-1,9.343673706E0,-1.046560764E0
1.619562058E1,1.837687731E0,7.499405384E0,2.350948304E-1
1.622895391E1,1.657029688E-1,9.760622978E0,-1.324427366E0
1.626228724E1,-6.415755749E-1,8.891130447E0,3.738785386E-1
1.629562057E1,-5.712864175E-2,9.384650230E0,4.049852192E-1
1.632895391E1,2.472383976E0,1.151665497E1,-8.452646136E-1
1.636228724E1,-2.249253243E-1,9.219246864E0,-5.817549825E-1
1.639562057E1,-2.249253243E-1,9.219246864E0,-5.817549825E-1
1.642895391E1,-2.871387303E-1,8.821439743E0,7.549355626E-1
1.646228724E1,1.811366796E0,8.500502586E0,2.327020019E-1
1.649562057E1,-3.182454109E-1,8.977272034E0,1.414756328E-1
1.652895390E1,1.476072431E0,6.960422039E0,-2.841476910E-2
1.656228724E1,-5.051847100E-1,7.810771465E0,-1.861017823E0
1.659562057E1,-5.051847100E-1,7.810771465E0,-1.861017823E0
1.662895390E1,3.571287692E-1,1.054875851E1,-4.286143482E-1
1.666228724E1,4.866403043E-1,5.091926575E0,1.489532143E-1
1.669562057E1,4.866403043E-1,5.091926575E0,1.489532143E-1
1.672895390E1,4.866403043E-1,5.091926575E0,1.489532143E-1
1.676228724E1,4.866403043E-1,5.091926575E0,1.489532143E-1
1.679562057E1,9.921240807E-1,1.036181927E1,3.858426511E-1
1.682895390E1,1.042373419E0,1.127228832E1,-4.118646085E-1
1.686228724E1,8.123632669E-1,1.210588837E1,-8.823533356E-2
1.689562057E1,8.171489239E-1,1.018235779E1,4.435695112E-1
1.692895390E1,6.807580590E-1,7.662117004E0,-9.652048349E-1
1.696228723E1,1.075872898E0,7.401000500E0,-1.849053741E0
1.699562057E1,-6.296114326E-1,7.980661869E0,7.597211599E-1
1.702895390E1,1.739282966E0,7.240681171E0,7.447660714E-2
1.706228723E1,1.173978567E0,8.579764366E0,-1.384247899E0
1.709562057E1,2.709871531E-1,9.729516029E0,-7.627122104E-2
1.712895390E1,8.410771489E-1,9.058628082E0,1.342971772E-1
1.716228723E1,7.022934556E-1,8.143672943E0,6.302096844E-1
1.719562057E1,9.320043921E-1,7.789236069E0,3.595215976E-1
1.722895390E1,9.320043921E-1,7.789236069E0,3.595215976E-1
1.726228723E1,-6.080760360E-1,8.888737679E0,6.780661345E-1
1.729562056E1,1.223330572E-1,9.767801285E0,-1.025922745E-1
1.732895390E1,1.223330572E-1,9.767801285E0,-1.025922745E-1
1.736228723E1,1.223330572E-1,9.767801285E0,-1.025922745E-1
1.739562056E1,6.999006271E-1,1.005763149E1,-8.835497499E-1
1.742895390E1,6.110670567E-1,6.771090031E0,-1.435693651E-1
1.746228723E1,3.619144261E-1,6.543472767E0,-7.447660565E-1
1.749562056E1,3.619144261E-1,6.543472767E0,-7.447660565E-1
1.752895390E1,3.619144261E-1,6.543472767E0,-7.447660565E-1
1.756228723E1,1.899901152E0,9.830014229E0,-4.094717801E-1
1.759562056E1,6.011966988E-2,8.646763802E0,-1.746760458E-1
1.762895389E1,-9.302098304E-2,1.167458153E1,-1.842473447E-1
1.766228723E1,2.192124605E0,1.225902843E1,-1.411765367E-1
1.769562056E1,2.685943544E-1,1.017517948E1,2.470589429E-1
1.772895389E1,2.304886341E0,1.025174904E1,-6.658028960E-1
1.776228723E1,8.291130662E-1,1.057986546E1,-3.445664644E-1
1.779562056E1,7.070791125E-1,8.431110382E0,-6.909275055E-2
1.782895389E1,1.557428479E0,7.264609337E0,-4.501497746E-1
1.786228723E1,-1.405783277E-2,8.253742218E0,1.295115203E-1
1.789562056E1,1.521536112E0,7.956733704E0,-1.097707376E-1
1.792895389E1,-5.482555032E-1,5.292923450E0,-3.541377485E-1
1.796228722E1,1.753939033E0,1.139671516E1,-1.554437399E0
1.799562056E1,5.847460628E-1,9.791728973E0,-6.487540603E-1
1.802895389E1,6.903293133E-1,8.953344345E0,7.525427341E-1
1.806228722E1,9.224331379E-1,8.385646820E0,1.247258782E-1
1.809562056E1,7.094719410E-1,9.341280937E0,-6.200401783E-1
1.812895389E1,7.094719410E-1,9.341280937E0,-6.200401783E-1
1.816228722E1,3.762713671E-1,8.445467949E0,-1.475474238E0
1.819562056E1,3.762713671E-1,8.445467949E0,-1.475474238E0
1.822895389E1,1.142871857E0,1.217049408E1,-2.727817893E-1
1.826228722E1,6.927221417E-1,1.081466103E1,-6.945167780E-1
1.829562055E1,1.607677698E0,1.050568771E1,-1.865803480E0
1.832895389E1,1.607677698E0,1.050568771E1,-1.865803480E0
1.836228722E1,-9.771689177E-1,8.565407753E0,2.063809484E-1
1.839562055E1,1.804188251E0,9.207282066E0,-1.339980662E-1
1.842895389E1,1.919043779E0,7.695616722E0,6.969095767E-2
1.846228722E1,2.288136721E0,9.736694336E0,-8.117650747E-1
1.849562055E1,1.202692509E0,8.476573944E0,-9.541380405E-2
1.852895388E1,1.399203062E0,9.360423088E0,-1.005882859E0
1.856228722E1,1.248455167E0,1.024935627E1,2.398804724E-1
1.859562055E1,1.739282966E0,1.127228832E1,-5.234299600E-2
1.862895388E1,1.130907774E0,1.110209846E1,-8.404789567E-1
1.866228722E1,2.072483540E0,1.080748272E1,-9.050851464E-1
1.869562055E1,-1.293320656E0,8.816654205E0,9.601201117E-2
1.872895388E1,2.505883455E0,9.360423088E0,-1.089631557E0
1.876228722E1,-6.993024349E-1,8.248956680E0,2.207378894E-1
1.879562055E1,3.023331404E0,1.213220882E1,-8.763712645E-1
1.882895388E1,1.962114573E0,8.893523216E0,2.111666054E-1
1.886228722E1,9.056833982E-1,8.220243454E0,-9.675976634E-1
1.889562055E1,9.056833982E-1,8.220243454E0,-9.675976634E-1
1.892895388E1,4.698905349E-1,7.834699631E0,-1.111167073E0
1.896228721E1,6.326025128E-1,1.098245811E1,-4.037888348E-2
1.899562055E1,3.427718580E-1,9.899406433E0,9.296116233E-1
1.902895388E1,1.679462433E0,9.314959526E0,5.608177781E-1
1.906228721E1,1.679462433E0,9.314959526E0,5.608177781E-1
1.909562055E1,9.080761671E-1,6.600900173E0,-1.115952611E0
1.912895388E1,1.684248090E0,9.698409081E0,-9.652048349E-1
1.916228721E1,-1.721935034E0,1.105424213E1,4.914259613E-1
1.919562054E1,5.991029739E-1,1.011266708E1,7.477570791E-3
1.922895388E1,5.991029739E-1,1.011266708E1,7.477570791E-3
1.922895388E1,-2.841476910E-2,8.158029556E0,3.810569942E-1
1.929562054E1,4.001995921E-1,9.005986214E0,-1.180558920E0
1.932895388E1,8.745766878E-1,9.595218658E0,1.782652855E0
1.936228721E1,2.469991207E0,9.758230209E0,-6.610172391E-1
1.939562054E1,-2.189133644E0,5.211567879E0,-1.794617027E-1
1.942895388E1,4.842474759E-1,5.319244862E0,-9.915258884E-1
1.946228721E1,-7.615157962E-1,9.216854095E0,1.438684613E-1
1.949562054E1,4.336991161E-2,9.926026344E0,1.147657514E0
1.952895388E1,8.650053740E-1,1.011027431E1,-6.879365072E-3
1.956228721E1,1.190728426E0,9.741479874E0,-2.208276272E0
1.959562054E1,-3.039483070E0,9.995418549E0,-6.128616929E-1
1.962895387E1,1.325025558E0,9.106783867E0,6.490531564E-2
1.966228721E1,1.325025558E0,9.106783867E0,6.490531564E-2
1.969562054E1,-4.980062246E-1,8.272885323E0,8.697910309E-1
1.972895387E1,-1.060917735E0,5.693123341E0,2.058126688E0
1.976228721E1,-5.817549825E-1,6.847660065E0,-3.882952929E0
1.979562054E1,-2.840878725E0,7.583154202E0,1.806581140E0
1.982895387E1,-8.584251255E-2,8.234600067E0,1.523928881E0
1.986228720E1,4.698905349E-1,7.267002583E0,3.619144261E-1
1.989562054E1,1.427916884E0,9.336494446E0,-2.534298182E0
1.992895387E1,-1.250249863E0,7.707581043E0,-1.084846020E0
1.996228720E1,2.034198284E0,1.088883877E1,-1.794018745E0
1.999562054E1,-1.678864241E0,6.418746948E0,1.585244983E-1
2.002895387E1,-1.678864241E0,6.418746948E0,1.585244983E-1
2.006228720E1,-1.678864241E0,6.418746948E0,1.585244983E-1
2.009562054E1,-7.710871100E-1,1.254646683E1,-2.536391914E-1
2.012895387E1,2.757728100E-1,1.108774185E1,-7.399803996E-1
2.016228720E1,2.757728100E-1,1.108774185E1,-7.399803996E-1
2.019562054E1,-2.474178553E0,7.218846798E0,4.196412563E-1
2.022895387E1,-1.707578063E0,5.714658737E0,-3.975076675E-1
2.026228720E1,-3.493520916E-1,9.326923370E0,-2.823530734E-1
2.029562053E1,-3.360719442E0,6.260820389E0,1.301097274E0
2.032895387E1,-3.360719442E0,6.260820389E0,1.301097274E0
2.036228720E1,-4.046861231E-1,9.724730492E0,-7.591229677E-1
2.039562053E1,-9.050851464E-1,6.957729816E0,4.818546474E-1
2.042895387E1,5.294119939E-2,9.660123825E0,5.967101455E-1
2.046228720E1,3.978067636E-1,1.177537918E1,-1.986042857E-1
2.049562053E1,3.978067636E-1,1.177537918E1,-1.986042857E-1
2.052895387E1,1.633998752E0,9.101998329E0,3.858426511E-1
2.056228720E1,3.277269602E0,1.195244789E1,-5.315057039E-1
2.059562053E1,4.244269133E-1,1.052243805E1,-3.206382394E-1
2.062895386E1,-2.426322222E0,3.453142166E0,2.117947102E0
2.066228720E1,1.732104540E0,1.119541931E1,4.651049078E-1
2.069562053E1,-1.369890928E0,1.051286602E1,-1.842473447E-1
2.072895386E1,2.278565407E0,9.235996246E0,-1.504188180E0
2.076228720E1,-2.809472799E0,8.079066277E0,-6.104688644E-1
2.079562053E1,1.700997829E0,8.335397720E0,-2.622832775E0
2.082895386E1,1.700997829E0,8.335397720E0,-2.622832775E0
2.086228720E1,6.807580590E-1,7.671688557E0,-5.985047817E-1
2.089562053E1,-5.219344497E-1,8.823832512E0,-3.756731451E-1
2.092895386E1,9.176474810E-1,9.820443153E0,1.489532143E-1
2.096228719E1,6.565307379E-1,9.753444672E0,-8.883354068E-1
2.099562053E1,6.565307379E-1,9.753444672E0,-8.883354068E-1
2.102895386E1,2.307279348E0,1.182323551E1,-9.780662507E-2
2.106228719E1,6.927221417E-1,1.001695347E1,1.366899908E-1
2.109562053E1,1.763510346E0,9.533005714E0,-9.675976634E-1
2.112895386E1,3.332005441E-1,8.016553879E0,-4.573282301E-1
2.116228719E1,1.602892041E0,8.505288124E0,-1.154237866E0
2.119562053E1,-1.592722535E0,6.486044884E0,-5.817549825E-1
2.122895386E1,6.038886309E-1,7.688438416E0,1.223330572E-1
2.126228719E1,5.533402413E-2,7.479963779E0,-7.926225066E-1
2.129562052E1,1.394417405E0,9.516255379E0,-4.621138871E-1
2.132895386E1,1.392024517E0,9.926026344E0,-1.025025368E0
2.136228719E1,2.542374134E-1,9.101998329E0,-3.421736360E-1
2.139562052E1,1.425524116E0,9.513862610E0,-9.780662507E-2
2.142895386E1,1.535893083E0,1.021585751E1,-1.195214868E0
2.146228719E1,1.896311939E-1,1.060140038E1,-1.063310504E0
2.149562052E1,1.140479088E0,8.543573380E0,5.344967842E-1
2.152895386E1,6.230311990E-1,9.370293617E0,-1.674975902E-1
2.156228719E1,7.429714203E-1,9.302995682E0,-3.975076675E-1
2.159562052E1,1.962114573E0,9.243174553E0,-5.243272781E-1
2.162895385E1,2.836691141E0,9.734301567E0,-1.060917735E0
2.166228719E1,3.403790295E-1,8.579764366E0,-1.962114573E-1
2.169562052E1,1.609173268E-1,8.122137070E0,-8.105687052E-2
2.172895385E1,1.080658555E0,8.081459045E0,-1.336391449E0
2.176228719E1,7.573283911E-1,1.156451225E1,-6.897311211E-1
2.179562052E1,7.573283911E-1,1.156451225E1,-6.897311211E-1
2.182895385E1,1.770688772E0,1.186630630E1,-1.555334777E-1
2.186228719E1,1.016052365E0,1.081466103E1,-4.549354017E-1
2.189562052E1,1.016052365E0,1.081466103E1,-4.549354017E-1
2.192895385E1,-7.615157962E-1,7.633403301E0,2.063809484E-1
2.196228718E1,1.995614052E0,9.293423653E0,-1.087238789E0
2.199562052E1,7.645068169E-1,8.826225281E0,2.183450572E-2
2.202895385E1,-5.712864175E-2,6.852446079E0,-4.516452923E-2
2.206228718E1,2.316850424E0,9.993025780E0,-1.734198213E0
2.209562052E1,-4.262215197E-1,8.093423843E0,3.379862010E-2
2.212895385E1,1.944168359E-1,1.075005436E1,-1.579262912E-1
2.216228718E1,-5.473581702E-2,7.839485168E0,1.944168471E-2
2.219562052E1,-7.304090858E-1,1.166261768E1,-7.758727670E-1
2.222895385E1,2.733799815E-1,1.049850941E1,-1.316052526E-1
2.226228718E1,-1.300499082E0,9.257532120E0,-6.849454641E-1
2.229562051E1,5.656034350E-1,1.080030441E1,-1.604686737E0
2.232895385E1,5.656034350E-1,1.080030441E1,-1.604686737E0
2.236228718E1,1.031904742E-1,9.731908798E0,-1.127916813E0
2.239562051E1,5.207978249E0,1.067797089E1,-2.723331213E0
2.242895385E1,2.518445849E-1,9.168996811E0,-1.463510156E0
2.246228718E1,8.315058947E-1,9.839586258E0,7.788637877E-1
2.249562051E1,-9.302098304E-2,1.045543861E1,8.051848412E-1
2.252895384E1,-2.505285263E0,6.692126751E0,6.999006271E-1
2.256228718E1,2.549253464E0,1.063250732E1,-2.225025892E0
2.259562051E1,-2.153540403E-1,6.222535133E0,9.681958556E-1
2.262895384E1,1.207777262E0,9.439684868E0,-7.328019142E-1
2.266228718E1,9.032905698E-1,9.322137833E0,-1.001994461E-1
2.269562051E1,1.135693431E0,9.791728973E0,-5.721837282E-1
2.272895384E1,-5.315057039E-1,7.707581043E0,-2.751746178E-1
2.276228718E1,-5.315057039E-1,7.707581043E0,-2.751746178E-1
2.279562051E1,5.416752100E-1,8.598907471E0,-1.326820135E0
2.282895384E1,2.757728100E-1,7.712366581E0,-1.411765367E-1
2.286228718E1,1.992024779E-1,8.256134987E0,8.817551732E-1
2.289562051E1,-1.552044630E0,7.772486210E0,-1.211964726E0
2.292895384E1,3.602992773E0,1.442931843E1,-3.128316402E0
2.296228717E1,9.272187948E-1,1.107817078E1,-2.888735056E0
2.299562051E1,1.840080619E0,1.010070229E1,4.651049078E-1
2.302895384E1,2.089233160E0,1.175115204E1,-1.101595759E0
2.306228717E1,-1.255035520E0,8.354539871E0,2.398804724E-1
2.309562051E1,-2.602194622E-2,5.326423168E0,7.926224917E-2
2.312895384E1,4.434498787E0,1.640818214E1,-1.422533035E0
2.316228717E1,-4.501497746E-1,1.003848934E1,-5.315057039E-1
2.319562050E1,-4.501497746E-1,1.003848934E1,-5.315057039E-1
2.322895384E1,-5.075774789E-1,1.025174904E1,-4.516452923E-2
2.326228717E1,-2.703889608E-1,7.566404343E0,-3.397808075E-1
2.329562050E1,9.921240807E-1,1.111406326E1,-6.248258352E-1
2.332895384E1,2.326421738E0,1.055832958E1,3.595215976E-1
2.336228717E1,1.396810174E0,1.011984539E1,-2.280359983E0
2.339562050E1,2.757728100E-1,7.231110096E0,4.097708687E-2
2.342895384E1,-7.998009920E-1,8.692227364E0,-6.439684033E-1
2.346228717E1,-3.302095234E-1,9.760622978E0,3.978067636E-1
2.349562050E1,3.762713671E-1,9.672088623E0,1.103689447E-1
2.352895384E1,1.351346612E0,9.319745064E0,7.477570791E-3
2.356228717E1,2.309672117E0,1.214177990E1,-1.326820135E0
2.359562050E1,6.230311990E-1,1.244596767E1,-1.674078584E0
2.362895383E1,6.230311990E-1,1.244596767E1,-1.674078584E0
2.366228717E1,1.145264745E0,1.065882874E1,-5.530411601E-1
2.369562050E1,5.488536954E-1,7.094419956E0,3.044866920E-1
2.372895383E1,5.488536954E-1,7.094419956E0,3.044866920E-1
2.376228717E1,-1.144666553E0,5.118247509E0,8.602197170E-1
2.379562050E1,4.097708687E-2,8.656334877E0,-5.473581702E-2
2.382895383E1,-5.769693851E-1,1.041924667E1,4.025924206E-1
2.386228716E1,-1.101595759E0,9.616754532E0,-1.135095239E0
2.389562050E1,-3.948157430E-1,9.602396965E0,-1.300499082E0
2.392895383E1,2.518445849E-1,1.011984539E1,-3.158525825E-1
2.396228716E1,-6.559324861E-1,7.281359196E0,-3.134597540E-1
2.399562050E1,-4.166502357E-1,7.240681171E0,9.601201117E-2
2.402895383E1,2.534597397E0,1.076919746E1,-1.842473447E-1
2.406228716E1,2.534597397E0,1.076919746E1,-1.842473447E-1
2.409562050E1,1.626820326E0,1.049850941E1,-2.967100143E-1
2.412895383E1,-7.878368497E-1,8.201100349E0,-6.945167780E-1
2.416228716E1,-7.878368497E-1,8.201100349E0,-6.945167780E-1
2.419562050E1,1.258026481E0,8.905488014E0,7.310073376E-1
2.422895383E1,1.190728426E0,9.703194618E0,-7.734799385E-1
2.426228716E1,-3.684946895E-1,7.039385319E0,1.365703583E0
2.429562049E1,-2.275574446E0,8.179565430E0,-2.246561289E0
2.432895383E1,1.641177177E0,9.013164520E0,-5.712864175E-2
2.436228716E1,4.890331328E-1,7.868198872E0,7.668996453E-1
2.439562049E1,1.360917926E0,9.252745628E0,-1.252642632E0
2.442895383E1,-4.477569461E-1,1.016530895E1,3.116651475E-1
2.446228716E1,5.105685592E-1,1.000738239E1,-5.961119533E-1
2.449562049E1,5.105685592E-1,1.000738239E1,-5.961119533E-1
2.452895383E1,1.653141379E0,1.046740246E1,-1.056132078E0
2.456228716E1,6.373881102E-1,8.390432358E0,-8.979067206E-1
2.459562049E1,6.373881102E-1,8.390432358E0,-8.979067206E-1
2.462895382E1,5.847460628E-1,6.502794743E0,-5.099703074E-1
2.466228716E1,-2.143670082E0,6.040381432E0,-3.559323773E-2
2.469562049E1,-8.979067206E-1,9.853942871E0,-1.722832322E-1
2.472895382E1,-1.508973837E0,6.991528511E0,-4.956133962E-1
2.476228716E1,5.823532343E-1,1.169372463E1,-2.483749866E0
2.479562049E1,-1.101595759E0,9.576076508E0,-1.695613980E0
2.482895382E1,1.861616015E0,1.292513084E1,2.303091735E-1
2.486228716E1,1.118943691E0,9.099605560E0,-6.969096065E-1
2.489562049E1,-6.909275055E-2,1.178734303E1,-1.264606714E0
2.492895382E1,-6.909275055E-2,1.178734303E1,-1.264606714E0
2.496228715E1,-1.324427366E0,5.453541756E0,-6.008976102E-1
2.499562049E1,7.956135273E-1,1.042164040E1,-1.398604870E0
2.502895382E1,7.956135273E-1,1.042164040E1,-1.398604870E0
2.506228715E1,2.204088688E0,9.202496529E0,-2.289931297E0
2.509562049E1,-1.398604870E0,9.703194618E0,2.542374134E-1
2.512895382E1,5.297111273E-1,9.468399048E0,1.018445134E0
2.516228715E1,-5.865406394E-1,9.281459808E0,-1.333998680E0
2.519562049E1,-4.788636267E-1,8.811868668E0,-7.375875711E-1
2.522895382E1,3.140579537E-2,1.176550865E1,-5.769693851E-1
2.526228715E1,-1.389033556E0,6.224927902E0,1.689033628E0
2.529562048E1,1.332203984E0,1.046500969E1,-8.572286963E-1
2.532895382E1,1.768295884E0,1.003370380E1,-1.844268084E0
2.536228715E1,1.768295884E0,1.003370380E1,-1.844268084E0
2.539562048E1,-3.924229145E-1,5.973382473E0,1.004088163E0
2.542895382E1,-2.009970993E-1,7.523333549E0,5.560321808E-1
2.546228715E1,-2.009970993E-1,7.523333549E0,5.560321808E-1
2.549562048E1,-8.189435601E-1,9.027522087E0,6.349952817E-1
2.552895382E1,4.172484577E-1,8.646763802E0,9.705886841E-1
2.556228715E1,1.095015407E0,9.954740524E0,1.375274777E0
2.559562048E1,-1.702792406E0,6.052345753E0,-1.607079506E0
2.562895381E1,-5.099703074E-1,9.161818504E0,-1.185344458E0
2.566228715E1,-2.093719784E-3,9.645767212E0,-6.056832075E-1
2.569562048E1,1.363310695E0,7.872984886E0,-2.608176768E-1
2.572895381E1,1.365703583E0,9.518648148E0,-8.644071817E-1
2.576228715E1,4.028915167E-1,9.549755096E0,-1.564008713E0
2.579562048E1,4.028915167E-1,9.549755096E0,-1.564008713E0
2.582895381E1,4.818546474E-1,9.494720459E0,-5.386841893E-1
2.586228715E1,6.182455420E-1,8.998807907E0,-6.296114326E-1
2.589562048E1,6.182455420E-1,8.998807907E0,-6.296114326E-1
2.592895381E1,2.733799815E-1,9.279067039E0,-1.842473447E-1
2.596228714E1,-3.684946895E-1,9.068199158E0,-6.511468887E-1
2.599562048E1,-1.420140266E0,8.486145973E0,-8.476574421E-1
2.602895381E1,1.830509305E0,9.070592880E0,-3.517449200E-1
2.606228714E1,6.759724021E-1,1.134407330E1,9.224331379E-1
2.609562048E1,-3.445664644E-1,7.652545929E0,6.541379094E-1
2.612895381E1,1.986042738E0,7.954340458E0,-3.927220106E-1
2.616228714E1,1.368096352E0,7.013063908E0,6.490531564E-2
2.619562048E1,-3.110669553E-1,1.093430233E1,6.807580590E-1
2.622895381E1,9.248259664E-1,5.652445316E0,8.267202377E-1
2.626228714E1,1.291526079E0,6.696912289E0,-1.436890006E0
2.629562047E1,-5.673980713E-1,8.828618050E0,4.172484577E-1
2.632895381E1,-5.673980713E-1,8.828618050E0,4.172484577E-1
2.636228714E1,2.747857809E0,1.121695423E1,1.271187067E-1
2.639562047E1,4.585246563E0,1.380658627E1,-3.267100334E0
2.642895381E1,-8.979067206E-1,4.981557846E0,3.810569942E-1
2.646228714E1,2.441277266E0,1.249860954E1,-1.619043589E0
2.649562047E1,-1.794018745E0,7.889734268E0,1.732104540E0
2.652895380E1,2.941975355E0,8.979664803E0,8.123632669E-1
2.656228714E1,-1.555334777E-1,8.354539871E0,-7.232306600E-1
2.659562047E1,-3.046661377E0,7.324429989E0,6.855437160E-1
2.662895380E1,-4.884349108E-1,7.817949772E0,2.638086975E-1
2.666228714E1,-4.884349108E-1,7.817949772E0,2.638086975E-1
2.669562047E1,1.162014484E0,9.942776680E0,-4.884349108E-1
