"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.386441882E2,1.687450259E1,7.364700165E1,9.192947029E1,5.920000076E0,5.900000000E1,3.216000080E0,4.000000000E0
4.396394132E2,1.687454252E1,7.364705737E1,9.298326534E1,6.800000191E0,5.509999847E1,3.216000080E0,4.000000000E0
4.406365932E2,1.687457615E1,7.364711042E1,9.288522362E1,6.639999866E0,5.220000076E1,3.216000080E0,4.000000000E0
4.416406495E2,1.687461082E1,7.364715796E1,9.326386039E1,6.690000057E0,4.870000076E1,3.216000080E0,4.000000000E0
4.426411477E2,1.687465879E1,7.364719499E1,9.418822595E1,6.530000210E0,3.750000000E1,3.216000080E0,4.000000000E0
4.436444105E2,1.687471492E1,7.364722367E1,9.428980745E1,7.010000229E0,3.010000038E1,3.216000080E0,3.000000000E0
4.446396219E2,1.687477184E1,7.364725191E1,9.370962353E1,7.170000076E0,3.070000076E1,3.216000080E0,3.000000000E0
4.456390246E2,1.687482892E1,7.364729085E1,9.399449574E1,7.769999981E0,3.740000153E1,3.216000080E0,3.000000000E0
4.466445270E2,1.687487841E1,7.364733692E1,9.344010124E1,7.650000095E0,3.770000076E1,3.216000080E0,3.000000000E0
4.476388125E2,1.687492923E1,7.364737205E1,9.246833861E1,7.409999847E0,3.870000076E1,3.216000080E0,3.000000000E0
4.486391449E2,1.687498003E1,7.364740958E1,9.201525401E1,7.230000019E0,4.170000076E1,3.216000080E0,3.000000000E0
4.496400758E2,1.687502123E1,7.364745213E1,9.186951448E1,7.000000000E0,4.479999924E1,3.216000080E0,3.000000000E0
4.506467486E2,1.687506195E1,7.364749933E1,9.210213574E1,6.730000019E0,4.750000000E1,3.216000080E0,3.000000000E0
4.516425356E2,1.687509688E1,7.364754118E1,9.227624002E1,5.929999828E0,4.970000076E1,3.216000080E0,3.000000000E0
4.526396790E2,1.687512709E1,7.364758679E1,9.255149645E1,5.989999771E0,5.459999847E1,3.216000080E0,3.000000000E0
4.536392677E2,1.687515712E1,7.364763526E1,9.258407910E1,6.019999981E0,5.640000153E1,3.216000080E0,3.000000000E0
4.546387893E2,1.687517610E1,7.364767434E1,9.099819243E1,5.949999809E0,5.470000076E1,3.216000080E0,3.000000000E0
4.556374021E2,1.687520895E1,7.364772760E1,9.155313791E1,6.070000172E0,5.540000153E1,3.216000080E0,3.000000000E0
4.566392353E2,1.687524064E1,7.364777497E1,9.189620057E1,5.920000076E0,5.650000000E1,3.216000080E0,3.000000000E0
4.576380120E2,1.687526857E1,7.364781590E1,9.151731761E1,5.789999962E0,5.620000076E1,3.216000080E0,3.000000000E0
4.586398062E2,1.687529764E1,7.364787071E1,9.204596974E1,5.849999905E0,5.600000000E1,3.216000080E0,3.000000000E0
4.596381353E2,1.687532725E1,7.364791238E1,9.229632375E1,5.489999771E0,5.700000000E1,3.216000080E0,3.000000000E0
4.606414188E2,1.687535182E1,7.364795330E1,9.142611846E1,5.349999905E0,5.790000153E1,3.216000080E0,3.000000000E0
4.616511093E2,1.687537373E1,7.364798535E1,9.012659589E1,4.969999790E0,6.070000076E1,3.216000080E0,3.000000000E0
4.626429524E2,1.687539556E1,7.364802344E1,8.900325459E1,5.159999847E0,6.229999924E1,3.216000080E0,3.000000000E0
4.636399495E2,1.687541323E1,7.364806543E1,8.849949634E1,5.010000229E0,6.530000305E1,3.216000080E0,3.000000000E0
4.646477564E2,1.687543347E1,7.364810764E1,8.717395269E1,5.250000000E0,6.730000305E1,3.216000080E0,4.000000000E0
4.656770551E2,1.687544776E1,7.364815676E1,8.676316532E1,5.039999962E0,6.840000153E1,3.216000080E0,3.000000000E0
4.666463961E2,1.687547380E1,7.364819833E1,8.599351110E1,4.739999771E0,6.630000305E1,3.216000080E0,3.000000000E0
4.676382063E2,1.687549185E1,7.364823794E1,8.653525216E1,4.219999790E0,6.509999847E1,3.216000080E0,3.000000000E0
4.686409420E2,1.687551502E1,7.364827770E1,8.668976998E1,4.849999905E0,6.100000000E1,3.216000080E0,3.000000000E0
4.696525469E2,1.687553571E1,7.364831705E1,8.764342879E1,4.940000057E0,6.070000076E1,3.216000080E0,3.000000000E0
4.706376526E2,1.687555231E1,7.364835432E1,8.687459589E1,4.699999809E0,6.070000076E1,3.216000080E0,3.000000000E0
4.716382831E2,1.687557838E1,7.364838715E1,8.691221868E1,4.610000134E0,5.700000000E1,3.216000080E0,3.000000000E0
4.726381266E2,1.687560965E1,7.364842310E1,8.619628646E1,5.050000191E0,5.040000153E1,3.216000080E0,3.000000000E0
4.736433398E2,1.687564837E1,7.364845887E1,8.546046351E1,5.590000153E0,4.490000153E1,3.216000080E0,3.000000000E0
4.746416855E2,1.687569414E1,7.364849359E1,8.550821746E1,5.570000172E0,3.929999924E1,3.216000080E0,3.000000000E0
4.756404797E2,1.687573512E1,7.364851012E1,8.587195652E1,4.920000076E0,2.970000076E1,3.216000080E0,3.000000000E0
4.766372014E2,1.687577196E1,7.364852649E1,8.475246281E1,4.960000038E0,2.450000000E1,3.216000080E0,3.000000000E0
4.776397665E2,1.687580980E1,7.364854167E1,8.460128807E1,4.550000191E0,2.360000038E1,3.216000080E0,3.000000000E0
4.786486673E2,1.687584265E1,7.364856607E1,8.508431963E1,4.699999809E0,3.409999847E1,3.216000080E0,3.000000000E0
4.796390164E2,1.687586811E1,7.364859789E1,8.429159107E1,4.539999962E0,4.820000076E1,3.216000080E0,3.000000000E0
4.806411782E2,1.687588450E1,7.364863379E1,8.414876523E1,4.599999905E0,6.350000000E1,3.216000080E0,3.000000000E0
4.816447520E2,1.687588760E1,7.364867590E1,8.444232511E1,4.420000076E0,7.940000153E1,3.216000080E0,3.000000000E0
4.826401624E2,1.687589245E1,7.364871641E1,8.390659396E1,4.599999905E0,8.419999695E1,3.216000080E0,3.000000000E0
4.836397949E2,1.687589754E1,7.364875900E1,8.423667729E1,4.539999962E0,8.280000305E1,3.216000080E0,3.000000000E0
4.846382802E2,1.687590349E1,7.364879649E1,8.359000972E1,4.539999962E0,7.780000305E1,3.216000080E0,3.000000000E0
4.856371141E2,1.687591535E1,7.364883795E1,8.320193131E1,4.480000019E0,7.419999695E1,3.216000080E0,3.000000000E0
4.866394258E2,1.687592783E1,7.364887808E1,8.291315446E1,4.389999866E0,7.150000000E1,3.216000080E0,3.000000000E0
4.876689562E2,1.687594195E1,7.364891544E1,8.335218471E1,4.099999905E0,7.040000153E1,3.216000080E0,3.000000000E0
4.886679690E2,1.687595597E1,7.364894714E1,8.366004790E1,3.329999924E0,6.640000153E1,3.216000080E0,3.000000000E0
4.896701879E2,1.687597020E1,7.364896849E1,8.398685663E1,2.579999924E0,5.770000076E1,3.216000080E0,3.000000000E0
4.906704306E2,1.687598264E1,7.364898238E1,8.371277619E1,1.740000010E0,6.059999847E1,3.216000080E0,3.000000000E0
4.916768563E2,1.687598840E1,7.364898678E1,8.284154426E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.926469838E2,1.687599013E1,7.364898618E1,8.303462317E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.936425335E2,1.687599377E1,7.364898163E1,8.282010125E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
4.946377907E2,1.687599616E1,7.364897920E1,8.264437221E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.956364033E2,1.687599660E1,7.364897857E1,8.272292274E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.966391603E2,1.687599681E1,7.364897897E1,8.269118400E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.976379828E2,1.687600091E1,7.364898797E1,8.242384149E1,1.399999976E0,6.220000076E1,3.216000080E0,4.000000000E0
4.986425187E2,1.687600893E1,7.364900304E1,8.263762971E1,1.730000019E0,6.190000153E1,3.216000080E0,4.000000000E0
4.996425067E2,1.687601528E1,7.364902847E1,8.220747703E1,3.049999952E0,7.650000000E1,3.216000080E0,4.000000000E0
5.006408036E2,1.687601588E1,7.364905804E1,8.205508519E1,2.529999971E0,9.050000000E1,3.216000080E0,4.000000000E0
5.016457265E2,1.687600530E1,7.364908621E1,8.283916009E1,3.119999886E0,1.108000031E2,3.216000080E0,4.000000000E0
5.026406078E2,1.687598012E1,7.364911239E1,8.279329386E1,3.539999962E0,1.323999939E2,3.216000080E0,4.000000000E0
5.036403589E2,1.687594969E1,7.364913173E1,8.235568673E1,3.250000000E0,1.461999969E2,3.216000080E0,4.000000000E0
5.046408205E2,1.687591729E1,7.364914158E1,8.369954473E1,3.140000105E0,1.588999939E2,3.216000080E0,3.000000000E0
5.056431766E2,1.687588357E1,7.364914980E1,8.416123448E1,3.309999943E0,1.618000031E2,3.216000080E0,3.000000000E0
5.066383567E2,1.687584681E1,7.364916039E1,8.345603445E1,3.710000038E0,1.611000061E2,3.216000080E0,4.000000000E0
5.076411099E2,1.687581064E1,7.364917180E1,8.417551557E1,3.720000029E0,1.575000000E2,3.216000080E0,4.000000000E0
5.086384137E2,1.687577220E1,7.364918493E1,8.454829458E1,4.219999790E0,1.591000061E2,3.216000080E0,4.000000000E0
5.096528081E2,1.687573244E1,7.364920019E1,8.373397558E1,4.329999924E0,1.603000031E2,4.288000107E0,4.000000000E0
5.106455396E2,1.687566854E1,7.364921959E1,8.267837191E1,5.079999924E0,1.620000000E2,4.288000107E0,4.000000000E0
5.116402717E2,1.687561946E1,7.364922796E1,8.378491649E1,5.710000038E0,1.626999969E2,5.360000134E0,4.000000000E0
5.126388296E2,1.687556346E1,7.364923430E1,8.370886488E1,6.280000210E0,1.663999939E2,4.288000107E0,4.000000000E0
5.136363054E2,1.687551140E1,7.364925203E1,8.343447272E1,6.280000210E0,1.608999939E2,4.288000107E0,6.000000000E0
5.146400218E2,1.687545311E1,7.364926924E1,8.356836427E1,6.639999866E0,1.648999939E2,4.288000107E0,6.000000000E0
5.156374259E2,1.687538864E1,7.364929282E1,8.320676476E1,7.139999866E0,1.638999939E2,4.288000107E0,4.000000000E0
5.166443796E2,1.687531740E1,7.364931219E1,8.443985019E1,7.340000153E0,1.648000031E2,4.288000107E0,4.000000000E0
5.176499892E2,1.687524692E1,7.364933181E1,8.454109740E1,7.650000095E0,1.656000061E2,5.360000134E0,6.000000000E0
5.186377847E2,1.687517892E1,7.364934678E1,8.384805338E1,7.559999943E0,1.691000061E2,4.288000107E0,6.000000000E0
5.196682930E2,1.687511299E1,7.364935641E1,8.437954843E1,7.179999828E0,1.681999969E2,4.288000107E0,6.000000000E0
5.206366232E2,1.687504826E1,7.364937669E1,8.428598398E1,6.960000038E0,1.661999969E2,4.288000107E0,4.000000000E0
5.216377250E2,1.687498639E1,7.364939739E1,8.523968237E1,6.619999886E0,1.675000000E2,4.288000107E0,4.000000000E0
5.226391103E2,1.687493135E1,7.364942020E1,8.473461987E1,6.449999809E0,1.671000061E2,4.288000107E0,6.000000000E0
5.236382555E2,1.687487266E1,7.364943239E1,8.450171940E1,6.250000000E0,1.671999969E2,4.288000107E0,6.000000000E0
5.246409065E2,1.687481045E1,7.364944941E1,8.482947098E1,6.559999943E0,1.663999939E2,4.288000107E0,6.000000000E0
5.256406920E2,1.687474570E1,7.364944403E1,8.458123061E1,7.070000172E0,1.710000000E2,5.360000134E0,6.000000000E0
5.266432215E2,1.687466920E1,7.364945402E1,8.372814642E1,8.159999847E0,1.678000031E2,4.288000107E0,6.000000000E0
5.276446764E2,1.687459816E1,7.364947898E1,8.313063711E1,8.199999809E0,1.678000031E2,4.288000107E0,6.000000000E0
5.286400707E2,1.687452754E1,7.364949487E1,8.370340999E1,8.060000420E0,1.668999939E2,4.288000107E0,6.000000000E0
5.296392611E2,1.687445415E1,7.364951931E1,8.376206634E1,8.289999962E0,1.666999969E2,4.288000107E0,4.000000000E0
5.306426426E2,1.687436350E1,7.364953507E1,8.440475760E1,9.090000153E0,1.671000061E2,3.216000080E0,4.000000000E0
5.316415021E2,1.687428626E1,7.364955921E1,8.303196852E1,9.149999619E0,1.660000000E2,3.216000080E0,4.000000000E0
5.326482986E2,1.687420693E1,7.364958536E1,8.271482065E1,9.390000343E0,1.656999969E2,3.216000080E0,4.000000000E0
5.336370994E2,1.687412360E1,7.364960882E1,8.416645245E1,9.710000038E0,1.651999969E2,3.216000080E0,4.000000000E0
5.346373659E2,1.687403759E1,7.364963113E1,8.364461198E1,9.909999847E0,1.648999939E2,3.216000080E0,4.000000000E0
5.356365163E2,1.687395454E1,7.364965362E1,8.317696141E1,9.619999886E0,1.658000031E2,3.216000080E0,4.000000000E0
5.366362144E2,1.687386901E1,7.364967217E1,8.328216220E1,9.810000420E0,1.663000031E2,3.216000080E0,4.000000000E0
5.376382694E2,1.687377648E1,7.364968368E1,8.423287122E1,9.869999886E0,1.691000061E2,3.216000080E0,3.000000000E0
5.386380927E2,1.687369642E1,7.364968768E1,8.467645672E1,9.579999924E0,1.733999939E2,3.216000080E0,3.000000000E0
5.396405495E2,1.687361270E1,7.364970062E1,8.551782447E1,9.560000420E0,1.766000061E2,3.216000080E0,3.000000000E0
5.406435432E2,1.687353019E1,7.364969372E1,8.572828851E1,9.409999847E0,1.843000031E2,3.216000080E0,3.000000000E0
5.416392013E2,1.687344814E1,7.364967829E1,8.622518479E1,9.380000114E0,1.871999969E2,3.216000080E0,3.000000000E0
5.426392810E2,1.687336386E1,7.364966334E1,8.555122048E1,9.359999657E0,1.883999939E2,3.216000080E0,3.000000000E0
5.436483696E2,1.687327730E1,7.364965231E1,8.475174659E1,9.550000191E0,1.890000000E2,3.216000080E0,3.000000000E0
5.446430463E2,1.687318700E1,7.364965136E1,8.631764611E1,9.369999886E0,1.871999969E2,3.216000080E0,3.000000000E0
5.456368037E2,1.687309325E1,7.364964196E1,8.589044933E1,9.640000343E0,1.873000031E2,3.216000080E0,3.000000000E0
5.466406602E2,1.687299827E1,7.364961891E1,8.561742441E1,1.009000015E1,1.881999969E2,3.216000080E0,3.000000000E0
5.476438758E2,1.687290923E1,7.364961785E1,8.636081010E1,1.027999973E1,1.866000061E2,3.216000080E0,3.000000000E0
5.486413365E2,1.687280891E1,7.364960609E1,8.662769431E1,1.060999966E1,1.861000061E2,3.216000080E0,3.000000000E0
5.496364601E2,1.687271546E1,7.364960007E1,8.692815940E1,1.059000015E1,1.863000031E2,3.216000080E0,3.000000000E0
5.506373807E2,1.687262060E1,7.364959113E1,8.734114583E1,1.075000000E1,1.855000000E2,3.216000080E0,3.000000000E0
5.516465949E2,1.687252390E1,7.364958660E1,8.681209320E1,1.051000023E1,1.796000061E2,3.216000080E0,3.000000000E0
5.526388794E2,1.687242615E1,7.364958857E1,8.680428742E1,1.069999981E1,1.811000061E2,3.216000080E0,3.000000000E0
5.536354668E2,1.687232728E1,7.364958164E1,8.710235840E1,1.081999969E1,1.811000061E2,3.216000080E0,3.000000000E0
5.546395908E2,1.687222365E1,7.364957470E1,8.793923237E1,1.081000042E1,1.793000031E2,3.216000080E0,3.000000000E0
5.556403785E2,1.687213702E1,7.364957594E1,8.768911180E1,1.047000027E1,1.778000031E2,3.216000080E0,3.000000000E0
5.566421244E2,1.687204889E1,7.364959822E1,8.696326805E1,1.063000011E1,1.736999969E2,3.216000080E0,3.000000000E0
5.576386736E2,1.687196138E1,7.364960619E1,8.659135800E1,1.043999958E1,1.751999969E2,4.288000107E0,4.000000000E0
5.586383897E2,1.687186769E1,7.364964512E1,8.778607253E1,1.046000004E1,1.690000000E2,4.288000107E0,6.000000000E0
5.596385122E2,1.687179280E1,7.364966203E1,8.633334682E1,9.680000305E0,1.670000000E2,5.360000134E0,6.000000000E0
5.606417644E2,1.687169370E1,7.364967233E1,8.714183369E1,1.071000004E1,1.671000061E2,5.360000134E0,6.000000000E0
5.616444224E2,1.687160930E1,7.364968487E1,8.607457304E1,1.055000019E1,1.680000000E2,5.360000134E0,6.000000000E0
5.626424150E2,1.687151388E1,7.364969640E1,8.673717481E1,1.052999973E1,1.705000000E2,6.432000160E0,6.000000000E0
5.636413304E2,1.687142126E1,7.364968621E1,8.941266568E1,1.031999969E1,1.778000031E2,5.360000134E0,6.000000000E0
5.646414060E2,1.687132620E1,7.364968597E1,9.139139198E1,1.002000046E1,1.778999939E2,4.288000107E0,6.000000000E0
5.656436372E2,1.687122839E1,7.364970785E1,9.094762228E1,1.003999996E1,1.766000061E2,5.360000134E0,6.000000000E0
5.666372223E2,1.687113209E1,7.364971030E1,9.120525402E1,1.013000011E1,1.775000000E2,5.360000134E0,6.000000000E0
5.676424745E2,1.687103564E1,7.364972365E1,9.081195177E1,1.018999958E1,1.743999939E2,5.360000134E0,6.000000000E0
5.686381606E2,1.687094336E1,7.364974151E1,9.146801598E1,1.003999996E1,1.723999939E2,5.360000134E0,6.000000000E0
5.696443795E2,1.687083788E1,7.364977784E1,9.211348082E1,1.047999954E1,1.696999969E2,5.360000134E0,6.000000000E0
5.706377197E2,1.687072879E1,7.364977451E1,9.174798139E1,1.107999992E1,1.785000000E2,5.360000134E0,6.000000000E0
5.716478859E2,1.687062856E1,7.364979124E1,9.356770556E1,1.075000000E1,1.763999939E2,5.360000134E0,6.000000000E0
5.726379538E2,1.687052041E1,7.364979962E1,9.517028764E1,1.121000004E1,1.771999969E2,4.288000107E0,6.000000000E0
5.736386412E2,1.687042262E1,7.364981112E1,9.628864645E1,1.096000004E1,1.748999939E2,4.288000107E0,6.000000000E0
5.746379474E2,1.687033187E1,7.364982369E1,9.654187109E1,1.036999989E1,1.710000000E2,4.288000107E0,4.000000000E0
5.756413084E2,1.687024035E1,7.364982932E1,9.713304636E1,9.819999695E0,1.688000031E2,4.288000107E0,4.000000000E0
5.766398499E2,1.687015164E1,7.364985763E1,9.816807175E1,9.939999580E0,1.626999969E2,4.288000107E0,4.000000000E0
5.776421016E2,1.687006756E1,7.364989801E1,9.851046153E1,1.005000019E1,1.570000000E2,3.216000080E0,4.000000000E0
5.786415391E2,1.686998945E1,7.364993192E1,9.826902780E1,1.031999969E1,1.568000031E2,3.216000080E0,4.000000000E0
5.796404290E2,1.686990318E1,7.364997164E1,9.743350674E1,1.044999981E1,1.578999939E2,3.216000080E0,3.000000000E0
5.806411013E2,1.686981389E1,7.365001094E1,9.843136910E1,1.042000008E1,1.580000000E2,3.216000080E0,3.000000000E0
5.816416168E2,1.686972368E1,7.365005565E1,9.916397831E1,1.043999958E1,1.591000061E2,3.216000080E0,3.000000000E0
5.826514577E2,1.686963204E1,7.365009250E1,9.958512572E1,1.076000023E1,1.591000061E2,3.216000080E0,4.000000000E0
5.836554205E2,1.686953412E1,7.365012951E1,1.006511906E2,1.093999958E1,1.601000061E2,3.216000080E0,4.000000000E0
5.846359656E2,1.686943920E1,7.365015901E1,1.015478086E2,1.113000011E1,1.608999939E2,3.216000080E0,4.000000000E0
5.856394625E2,1.686933916E1,7.365018437E1,1.025637646E2,1.128999996E1,1.636999969E2,3.216000080E0,4.000000000E0
5.866377103E2,1.686924029E1,7.365019470E1,1.033648045E2,1.135000038E1,1.666999969E2,3.216000080E0,4.000000000E0
5.876366959E2,1.686913598E1,7.365021349E1,1.032693815E2,1.147999954E1,1.666000061E2,3.216000080E0,4.000000000E0
5.886370172E2,1.686902906E1,7.365023606E1,1.045216861E2,1.163000011E1,1.691000061E2,3.216000080E0,4.000000000E0
5.896378650E2,1.686892225E1,7.365025232E1,1.051603396E2,1.161999989E1,1.705000000E2,3.216000080E0,4.000000000E0
5.906392132E2,1.686882302E1,7.365026938E1,1.053130686E2,1.122000027E1,1.700000000E2,3.216000080E0,4.000000000E0
5.916426723E2,1.686872963E1,7.365028452E1,1.054228093E2,1.056999969E1,1.698000031E2,3.216000080E0,4.000000000E0
5.926475283E2,1.686863826E1,7.365029401E1,1.059415373E2,9.979999542E0,1.718000031E2,3.216000080E0,4.000000000E0
5.936389084E2,1.686855255E1,7.365030678E1,1.061163159E2,9.729999542E0,1.718999939E2,3.216000080E0,4.000000000E0
5.946456770E2,1.686846903E1,7.365032089E1,1.063194084E2,9.619999886E0,1.716999969E2,4.288000107E0,4.000000000E0
5.956431806E2,1.686837881E1,7.365034560E1,1.061054744E2,9.819999695E0,1.723999939E2,4.288000107E0,4.000000000E0
5.966374358E2,1.686829087E1,7.365036264E1,1.071408579E2,9.810000420E0,1.718999939E2,4.288000107E0,4.000000000E0
5.976380508E2,1.686821187E1,7.365038159E1,1.073876397E2,9.539999962E0,1.703999939E2,4.288000107E0,4.000000000E0
5.986356458E2,1.686812219E1,7.365039549E1,1.069846727E2,1.010999966E1,1.715000000E2,4.288000107E0,4.000000000E0
5.996392496E2,1.686802575E1,7.365040906E1,1.060250253E2,1.052000046E1,1.721999969E2,3.216000080E0,4.000000000E0
6.006375358E2,1.686792913E1,7.365042221E1,1.055819188E2,1.085000038E1,1.726999969E2,3.216000080E0,3.000000000E0
6.016392548E2,1.686782335E1,7.365042548E1,1.049025694E2,1.107999992E1,1.756999969E2,3.216000080E0,3.000000000E0
6.026414276E2,1.686772102E1,7.365043439E1,1.051698061E2,1.128999996E1,1.796000061E2,3.216000080E0,3.000000000E0
6.036372328E2,1.686762684E1,7.365041190E1,1.040822648E2,1.075000000E1,1.858000031E2,3.216000080E0,3.000000000E0
6.046485629E2,1.686753986E1,7.365039251E1,1.039729735E2,1.040999985E1,1.868999939E2,3.216000080E0,3.000000000E0
6.056722973E2,1.686744019E1,7.365037813E1,1.035974288E2,1.053999996E1,1.875000000E2,4.288000107E0,3.000000000E0
6.066396271E2,1.686736846E1,7.365031124E1,1.042190833E2,1.002999973E1,2.023999939E2,4.288000107E0,4.000000000E0
6.076440820E2,1.686728343E1,7.365025924E1,1.056533486E2,1.003999996E1,2.036999969E2,4.288000107E0,4.000000000E0
6.086395758E2,1.686719577E1,7.365022102E1,1.060612620E2,1.006999969E1,2.030000000E2,4.288000107E0,4.000000000E0
6.096435972E2,1.686711384E1,7.365018817E1,1.065201242E2,9.989999771E0,2.013000031E2,4.288000107E0,3.000000000E0
6.106410482E2,1.686703336E1,7.365015783E1,1.060068151E2,9.770000458E0,2.006999969E2,4.288000107E0,4.000000000E0
6.116370840E2,1.686695466E1,7.365013468E1,1.061638531E2,9.310000420E0,1.976999969E2,3.216000080E0,3.000000000E0
6.126418418E2,1.686686649E1,7.365012425E1,1.063759202E2,9.010000229E0,1.930000000E2,3.216000080E0,3.000000000E0
6.136462432E2,1.686678505E1,7.365011368E1,1.062570944E2,8.899999619E0,1.878999939E2,3.216000080E0,3.000000000E0
6.146417223E2,1.686671152E1,7.365011749E1,1.055382139E2,8.890000343E0,1.843000031E2,3.216000080E0,3.000000000E0
6.156430090E2,1.686662883E1,7.365012912E1,1.054062806E2,9.270000458E0,1.765000000E2,3.216000080E0,3.000000000E0
6.166403315E2,1.686653556E1,7.365011965E1,1.065773489E2,9.029999733E0,1.795000000E2,3.216000080E0,3.000000000E0
6.176490493E2,1.686645417E1,7.365012689E1,1.064789786E2,9.260000229E0,1.776000061E2,3.216000080E0,4.000000000E0
6.186382005E2,1.686636429E1,7.365013311E1,1.076783643E2,9.510000229E0,1.778999939E2,3.216000080E0,4.000000000E0
6.196464457E2,1.686627453E1,7.365014143E1,1.075428507E2,9.770000458E0,1.758999939E2,3.216000080E0,4.000000000E0
6.206386910E2,1.686618540E1,7.365015049E1,1.080309318E2,9.949999809E0,1.741999969E2,3.216000080E0,4.000000000E0
6.216403047E2,1.686609178E1,7.365015353E1,1.084285699E2,1.010000038E1,1.745000000E2,3.216000080E0,4.000000000E0
6.226438297E2,1.686600379E1,7.365017075E1,1.088458506E2,1.001000023E1,1.738999939E2,3.216000080E0,4.000000000E0
6.236467404E2,1.686591512E1,7.365018291E1,1.086948326E2,9.869999886E0,1.740000000E2,3.216000080E0,4.000000000E0
6.246411967E2,1.686582683E1,7.365019831E1,1.095820841E2,9.579999924E0,1.723000031E2,3.216000080E0,4.000000000E0
6.256587263E2,1.686574490E1,7.365020914E1,1.097012466E2,9.369999886E0,1.741999969E2,3.216000080E0,3.000000000E0
6.266418696E2,1.686566539E1,7.365021740E1,1.105456199E2,8.869999886E0,1.771999969E2,3.216000080E0,3.000000000E0
6.276381923E2,1.686558704E1,7.365021684E1,1.112891549E2,8.600000381E0,1.798999939E2,3.216000080E0,3.000000000E0
6.286359502E2,1.686550754E1,7.365021900E1,1.117336838E2,8.710000038E0,1.800000000E2,3.216000080E0,3.000000000E0
6.296357506E2,1.686542747E1,7.365021869E1,1.125491238E2,8.770000458E0,1.800000000E2,3.216000080E0,3.000000000E0
6.306361003E2,1.686534477E1,7.365022040E1,1.137036236E2,8.600000381E0,1.778999939E2,3.216000080E0,4.000000000E0
6.316363880E2,1.686526186E1,7.365021983E1,1.153619070E2,8.770000458E0,1.783000031E2,4.288000107E0,4.000000000E0
6.326397282E2,1.686517909E1,7.365022655E1,1.158792025E2,8.890000343E0,1.791999969E2,3.216000080E0,4.000000000E0
6.336417437E2,1.686510170E1,7.365022206E1,1.157247833E2,8.710000038E0,1.795000000E2,3.216000080E0,3.000000000E0
6.346349967E2,1.686501963E1,7.365022429E1,1.158528530E2,8.670000076E0,1.796999969E2,3.216000080E0,3.000000000E0
6.356421672E2,1.686494127E1,7.365022642E1,1.162224271E2,8.720000267E0,1.793999939E2,3.216000080E0,3.000000000E0
6.366680437E2,1.686485831E1,7.365022045E1,1.169113476E2,8.920000076E0,1.803000031E2,3.216000080E0,3.000000000E0
6.376356821E2,1.686478367E1,7.365022997E1,1.169202568E2,8.800000191E0,1.780000000E2,3.216000080E0,3.000000000E0
6.386415758E2,1.686470623E1,7.365023513E1,1.157967264E2,8.819999695E0,1.771999969E2,4.288000107E0,3.000000000E0
6.396390044E2,1.686461744E1,7.365022604E1,1.163641429E2,9.079999924E0,1.790000000E2,4.288000107E0,3.000000000E0
6.406366028E2,1.686453037E1,7.365022346E1,1.173409200E2,9.289999962E0,1.791000061E2,4.288000107E0,3.000000000E0
6.416366864E2,1.686444247E1,7.365023897E1,1.169034632E2,9.609999657E0,1.773000031E2,4.288000107E0,3.000000000E0
6.426374771E2,1.686436202E1,7.365023316E1,1.155094291E2,9.729999542E0,1.786999969E2,4.288000107E0,3.000000000E0
6.436476105E2,1.686426823E1,7.365026767E1,1.148510534E2,1.026000023E1,1.746999969E2,5.360000134E0,3.000000000E0
6.446388263E2,1.686418234E1,7.365028980E1,1.143311351E2,1.039999962E1,1.745000000E2,5.360000134E0,4.000000000E0
6.456377204E2,1.686408273E1,7.365030918E1,1.149191692E2,1.055000019E1,1.746000061E2,5.360000134E0,4.000000000E0
6.466480946E2,1.686400029E1,7.365032758E1,1.140834421E2,1.026000023E1,1.738999939E2,5.360000134E0,4.000000000E0
6.476436698E2,1.686389475E1,7.365030049E1,1.158927241E2,1.028999996E1,1.785000000E2,6.432000160E0,4.000000000E0
6.486359188E2,1.686381975E1,7.365027217E1,1.154848673E2,9.890000343E0,1.823000031E2,6.432000160E0,4.000000000E0
6.496432608E2,1.686373151E1,7.365030111E1,1.141863344E2,9.819999695E0,1.763000031E2,4.288000107E0,4.000000000E0
6.506370064E2,1.686363792E1,7.365030133E1,1.134325429E2,9.939999580E0,1.776000061E2,4.288000107E0,4.000000000E0
6.516368506E2,1.686354695E1,7.365030361E1,1.140795619E2,9.729999542E0,1.801000061E2,3.216000080E0,4.000000000E0
6.526435035E2,1.686345850E1,7.365030135E1,1.141834798E2,1.001000023E1,1.788999939E2,3.216000080E0,4.000000000E0
6.536438154E2,1.686337097E1,7.365029990E1,1.144728810E2,1.000000000E1,1.776000061E2,3.216000080E0,4.000000000E0
6.546379714E2,1.686327769E1,7.365031841E1,1.142936826E2,1.034000015E1,1.756000061E2,3.216000080E0,4.000000000E0
