"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.961256112E0,-4.585246444E-1,1.671087503E0,9.727123260E0
7.980957830E0,-1.351944804E-1,1.450648785E0,8.996713638E0
8.000651007E0,2.087737769E-1,1.413560033E0,8.723632812E0
8.020370591E0,6.747759581E-1,1.481755376E0,8.561818123E0
8.040061372E0,1.153639674E0,1.521237016E0,9.448060036E0
8.059763455E0,1.466202021E0,1.388435364E0,1.057388306E1
8.079467257E0,1.532303810E0,1.193121195E0,1.050568771E1
8.099187414E0,1.421934843E0,1.058824062E0,9.835099220E0
8.118887153E0,1.341775298E0,9.607182741E-1,8.974879265E0
8.138591841E0,1.401595831E0,1.122532964E0,9.014659882E0
8.158303247E0,1.482054472E0,1.278066397E0,9.384650230E0
