x_acc,y_acc,z_acc,Lat,Lng,Time
-1.436,10.053,4.675,16.8569392,73.5483279,2024-02-07 13:27:51:681
-0.322,9.162,3.128,16.8569392,73.5483279,2024-02-07 13:27:51:697
1.131,8.549,1.547,16.8569392,73.5483279,2024-02-07 13:27:51:698
2.151,8.731,1.415,16.8569392,73.5483279,2024-02-07 13:27:51:698
2.129,9.243,2.031,16.8569392,73.5483279,2024-02-07 13:27:51:701
1.2,9.456,2.083,16.8569392,73.5483279,2024-02-07 13:27:51:710
-0.102,9.696,2.268,16.8569392,73.5483279,2024-02-07 13:27:51:710
-0.854,10.307,3.307,16.8569392,73.5483279,2024-02-07 13:27:51:716
-0.799,10.34,3.619,16.8569392,73.5483279,2024-02-07 13:27:51:734
0.015,9.6,2.45,16.8569392,73.5483279,2024-02-07 13:27:51:735
1.016,8.961,1.511,16.8569392,73.5483279,2024-02-07 13:27:51:735
1.576,9.023,2.117,16.8569392,73.5483279,2024-02-07 13:27:51:735
1.31,9.152,2.857,16.8569392,73.5483279,2024-02-07 13:27:51:748
0.34,8.714,2.409,16.8569392,73.5483279,2024-02-07 13:27:51:748
-0.506,8.594,2.503,16.8569392,73.5483279,2024-02-07 13:27:51:750
-0.717,9.533,4.095,16.8569392,73.5483279,2024-02-07 13:27:51:762
-0.114,10.158,5.161,16.8569392,73.5483279,2024-02-07 13:27:51:762
0.865,9.533,3.259,16.8569392,73.5483279,2024-02-07 13:27:51:765
1.842,8.518,0.658,16.8569392,73.5483279,2024-02-07 13:27:51:783
2.223,8.783,0.819,16.8569392,73.5483279,2024-02-07 13:27:51:783
1.65,9.615,2.517,16.8569392,73.5483279,2024-02-07 13:27:51:783
0.12,9.416,2.333,16.8569392,73.5483279,2024-02-07 13:27:51:785
-1.524,9.064,1.863,16.8569392,73.5483279,2024-02-07 13:27:51:796
-2.193,10.079,3.65,16.8569392,73.5483279,2024-02-07 13:27:51:796
-1.539,10.802,4.843,16.8569392,73.5483279,2024-02-07 13:27:51:801
0.144,9.799,2.642,16.8569392,73.5483279,2024-02-07 13:27:51:817
2.3,8.803,0.455,16.8569392,73.5483279,2024-02-07 13:27:51:817
3.768,9.26,1.463,16.8569392,73.5483279,2024-02-07 13:27:51:817
3.555,9.77,2.891,16.8569392,73.5483279,2024-02-07 13:27:51:834
1.605,8.886,1.818,16.8569392,73.5483279,2024-02-07 13:27:51:835
-0.88,8.379,1.727,16.8569392,73.5483279,2024-02-07 13:27:51:835
-2.545,9.794,4.843,16.8569392,73.5483279,2024-02-07 13:27:51:835
-2.672,10.565,6.521,16.8569392,73.5483279,2024-02-07 13:27:51:846
-1.369,9.255,3.877,16.8569392,73.5483279,2024-02-07 13:27:51:846
0.903,8.233,1.09,16.8569392,73.5483279,2024-02-07 13:27:51:851
3.056,8.898,1.487,16.8569392,73.5483279,2024-02-07 13:27:51:870
3.808,9.718,2.268,16.8569392,73.5483279,2024-02-07 13:27:51:870
2.793,9.533,1.149,16.8569392,73.5483279,2024-02-07 13:27:51:870
0.522,9.428,0.8,16.8569392,73.5483279,2024-02-07 13:27:51:871
-1.491,10.592,3.178,16.8569392,73.5483279,2024-02-07 13:27:51:876
-2.48,11.037,4.672,16.8569392,73.5483279,2024-02-07 13:27:51:882
-2.008,9.665,2.998,16.8569392,73.5483279,2024-02-07 13:27:51:886
-0.308,8.539,1.444,16.8569392,73.5483279,2024-02-07 13:27:51:905
1.703,8.898,2.565,16.8569392,73.5483279,2024-02-07 13:27:51:905
