"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.353372593E2,1.683465369E1,7.362830913E1,1.267269841E2,8.979999542E0,3.107000122E2,3.216000080E0,3.000000000E0
4.363370187E2,1.683470382E1,7.362824057E1,1.268419634E2,9.300000191E0,3.087000122E2,3.216000080E0,3.000000000E0
4.373385289E2,1.683476137E1,7.362817659E1,1.267556886E2,9.180000305E0,3.107999878E2,3.216000080E0,3.000000000E0
4.383393770E2,1.683481308E1,7.362810221E1,1.281264582E2,9.250000000E0,3.096000061E2,3.216000080E0,3.000000000E0
4.393366792E2,1.683486822E1,7.362803531E1,1.284821451E2,9.369999886E0,3.090000000E2,3.216000080E0,3.000000000E0
4.403352441E2,1.683492480E1,7.362796783E1,1.287951025E2,9.289999962E0,3.107000122E2,3.216000080E0,3.000000000E0
4.413357612E2,1.683498425E1,7.362790138E1,1.290766792E2,9.439999580E0,3.105000000E2,3.216000080E0,3.000000000E0
4.423350608E2,1.683504224E1,7.362783687E1,1.293478246E2,9.510000229E0,3.125000000E2,3.216000080E0,3.000000000E0
4.433392775E2,1.683510104E1,7.362777543E1,1.292450675E2,9.329999924E0,3.132999878E2,3.216000080E0,3.000000000E0
4.443405804E2,1.683516072E1,7.362770842E1,1.292466750E2,9.670000076E0,3.122999878E2,3.216000080E0,3.000000000E0
4.453409674E2,1.683522061E1,7.362764038E1,1.298378198E2,9.760000229E0,3.127000122E2,3.216000080E0,3.000000000E0
4.463407955E2,1.683527929E1,7.362758332E1,1.297304877E2,9.720000267E0,3.133999939E2,3.216000080E0,3.000000000E0
4.473402252E2,1.683534394E1,7.362751787E1,1.301399781E2,9.909999847E0,3.132999878E2,3.216000080E0,3.000000000E0
4.483430113E2,1.683540654E1,7.362744905E1,1.301056257E2,9.859999657E0,3.136000061E2,3.216000080E0,3.000000000E0
4.493362724E2,1.683546869E1,7.362737863E1,1.307023774E2,9.800000191E0,3.145000000E2,3.216000080E0,3.000000000E0
4.503499680E2,1.683551989E1,7.362730818E1,1.307896423E2,9.609999657E0,3.147999878E2,3.216000080E0,3.000000000E0
4.513373926E2,1.683557018E1,7.362724940E1,1.298641598E2,9.180000305E0,3.142999878E2,3.216000080E0,3.000000000E0
4.523354087E2,1.683562108E1,7.362718485E1,1.310083745E2,9.159999847E0,3.132999878E2,3.216000080E0,3.000000000E0
4.533505036E2,1.683567068E1,7.362711911E1,1.321323291E2,8.920000076E0,3.140000000E2,3.216000080E0,3.000000000E0
4.543399634E2,1.683573828E1,7.362706606E1,1.321467969E2,8.989999771E0,3.156000061E2,3.216000080E0,3.000000000E0
4.553803171E2,1.683580015E1,7.362701358E1,1.318443886E2,8.850000381E0,3.157999878E2,3.216000080E0,3.000000000E0
4.563361674E2,1.683585779E1,7.362695757E1,1.322856444E2,9.039999962E0,3.167000122E2,3.216000080E0,3.000000000E0
4.573538218E2,1.683592110E1,7.362690093E1,1.321038349E2,9.159999847E0,3.172000122E2,3.216000080E0,3.000000000E0
4.583407450E2,1.683599372E1,7.362683300E1,1.320904471E2,9.699999809E0,3.163999939E2,4.288000107E0,4.000000000E0
4.593617186E2,1.683605801E1,7.362678740E1,1.323367407E2,9.279999733E0,3.197000122E2,5.360000134E0,4.000000000E0
4.603551060E2,1.683612364E1,7.362670556E1,1.343469887E2,9.420000076E0,3.162999878E2,4.288000107E0,4.000000000E0
4.613392022E2,1.683618915E1,7.362662889E1,1.344146128E2,9.170000076E0,3.166000061E2,4.288000107E0,4.000000000E0
4.623359835E2,1.683624703E1,7.362656015E1,1.346012837E2,9.550000191E0,3.123999939E2,4.288000107E0,4.000000000E0
4.633445225E2,1.683629059E1,7.362647996E1,1.352120666E2,9.050000191E0,3.127000122E2,4.288000107E0,4.000000000E0
4.643346933E2,1.683635329E1,7.362643955E1,1.346152893E2,8.760000229E0,3.157000122E2,4.288000107E0,4.000000000E0
4.653453249E2,1.683639863E1,7.362638051E1,1.348337432E2,8.239999771E0,3.128999939E2,4.288000107E0,4.000000000E0
4.663373840E2,1.683644590E1,7.362633554E1,1.334572275E2,8.239999771E0,3.108999939E2,4.288000107E0,4.000000000E0
4.673407625E2,1.683649882E1,7.362626999E1,1.333259226E2,8.539999962E0,3.107000122E2,4.288000107E0,4.000000000E0
4.683342135E2,1.683655227E1,7.362621050E1,1.332830590E2,8.520000458E0,3.110000000E2,4.288000107E0,4.000000000E0
4.693346261E2,1.683660126E1,7.362615761E1,1.328530059E2,8.170000076E0,3.141000061E2,4.288000107E0,4.000000000E0
4.703401073E2,1.683664722E1,7.362610788E1,1.325085354E2,8.010000229E0,3.152999878E2,4.288000107E0,4.000000000E0
4.713403074E2,1.683669317E1,7.362605093E1,1.330892932E2,7.389999866E0,3.137000122E2,4.288000107E0,4.000000000E0
4.723379456E2,1.683674386E1,7.362600886E1,1.329470819E2,6.860000134E0,3.173999939E2,4.288000107E0,4.000000000E0
4.733645454E2,1.683678621E1,7.362596956E1,1.337560705E2,6.480000019E0,3.186000061E2,4.288000107E0,4.000000000E0
4.743397329E2,1.683682455E1,7.362592049E1,1.335867954E2,6.659999847E0,3.191000061E2,4.288000107E0,4.000000000E0
4.753384451E2,1.683688388E1,7.362589418E1,1.328526458E2,7.050000191E0,3.262999878E2,4.288000107E0,4.000000000E0
4.763391677E2,1.683695075E1,7.362586119E1,1.330473628E2,7.840000153E0,3.286000061E2,4.288000107E0,4.000000000E0
4.773388928E2,1.683703203E1,7.362582546E1,1.332317788E2,8.289999962E0,3.327999878E2,4.288000107E0,4.000000000E0
4.783374932E2,1.683709789E1,7.362579879E1,1.313318978E2,8.270000458E0,3.341000061E2,3.216000080E0,4.000000000E0
4.793374896E2,1.683717479E1,7.362576141E1,1.323359679E2,8.539999962E0,3.320000000E2,3.216000080E0,4.000000000E0
4.803392695E2,1.683724205E1,7.362573125E1,1.312794645E2,8.510000229E0,3.341000061E2,4.288000107E0,4.000000000E0
4.813468775E2,1.683732754E1,7.362569729E1,1.316988533E2,9.310000420E0,3.357000122E2,4.288000107E0,4.000000000E0
4.823353448E2,1.683740765E1,7.362566841E1,1.314867310E2,8.930000305E0,3.343999939E2,4.288000107E0,4.000000000E0
4.833394813E2,1.683747996E1,7.362563181E1,1.310761433E2,9.310000420E0,3.352000122E2,4.288000107E0,4.000000000E0
4.843357470E2,1.683755390E1,7.362560426E1,1.303422518E2,9.310000420E0,3.370000000E2,3.216000080E0,4.000000000E0
4.853399288E2,1.683762694E1,7.362558157E1,1.291853309E2,8.800000191E0,3.386000061E2,3.216000080E0,4.000000000E0
4.863343452E2,1.683770319E1,7.362554727E1,1.293141606E2,9.029999733E0,3.383999939E2,3.216000080E0,4.000000000E0
4.873385305E2,1.683778497E1,7.362551943E1,1.291717967E2,8.949999809E0,3.362999878E2,3.216000080E0,4.000000000E0
4.883338417E2,1.683787023E1,7.362548890E1,1.290093399E2,9.130000114E0,3.372000122E2,3.216000080E0,4.000000000E0
4.893354464E2,1.683794869E1,7.362546408E1,1.297966756E2,8.750000000E0,3.395000000E2,3.216000080E0,3.000000000E0
4.903373165E2,1.683802382E1,7.362544219E1,1.299502953E2,8.310000420E0,3.447999878E2,3.216000080E0,3.000000000E0
4.913390398E2,1.683809405E1,7.362543023E1,1.291141286E2,8.069999695E0,3.433999939E2,3.216000080E0,3.000000000E0
4.923385813E2,1.683816307E1,7.362540833E1,1.288304508E2,7.940000057E0,3.407999878E2,3.216000080E0,3.000000000E0
4.933457874E2,1.683822966E1,7.362538108E1,1.283963265E2,7.739999771E0,3.410000000E2,3.216000080E0,3.000000000E0
4.943385137E2,1.683829067E1,7.362534142E1,1.281119938E2,7.719999790E0,3.370000000E2,3.216000080E0,3.000000000E0
4.953356902E2,1.683835021E1,7.362530198E1,1.277665698E2,7.809999943E0,3.317999878E2,4.288000107E0,3.000000000E0
4.963453681E2,1.683839944E1,7.362525351E1,1.271179513E2,7.699999809E0,3.228999939E2,3.216000080E0,3.000000000E0
4.973491079E2,1.683843749E1,7.362522176E1,1.257347577E2,6.969999790E0,3.196000061E2,4.288000107E0,3.000000000E0
4.983359862E2,1.683846510E1,7.362515060E1,1.246232448E2,7.449999809E0,2.976000061E2,4.288000107E0,4.000000000E0
4.993438309E2,1.683848973E1,7.362508765E1,1.247867089E2,7.670000076E0,2.896000061E2,4.288000107E0,4.000000000E0
5.003368701E2,1.683851307E1,7.362502547E1,1.242107366E2,7.989999771E0,2.857999878E2,4.288000107E0,4.000000000E0
5.013474288E2,1.683852548E1,7.362493738E1,1.257884114E2,8.220000267E0,2.812000122E2,4.288000107E0,4.000000000E0
5.023827597E2,1.683853346E1,7.362485891E1,1.252345744E2,8.479999542E0,2.776000061E2,3.216000080E0,4.000000000E0
5.033393438E2,1.683854592E1,7.362478378E1,1.247309568E2,8.680000305E0,2.752000122E2,3.216000080E0,4.000000000E0
5.043411503E2,1.683854203E1,7.362470489E1,1.249877041E2,8.529999733E0,2.708999939E2,4.288000107E0,4.000000000E0
5.053715071E2,1.683853557E1,7.362463028E1,1.248145913E2,8.260000229E0,2.652000122E2,4.288000107E0,4.000000000E0
5.063428954E2,1.683853241E1,7.362455744E1,1.246391494E2,8.229999542E0,2.656000061E2,4.288000107E0,4.000000000E0
5.073377343E2,1.683852675E1,7.362448944E1,1.233936496E2,8.340000153E0,2.637999878E2,3.216000080E0,4.000000000E0
5.083355600E2,1.683851314E1,7.362441314E1,1.231316304E2,8.220000267E0,2.665000000E2,3.216000080E0,4.000000000E0
5.093376053E2,1.683851373E1,7.362432769E1,1.226444027E2,8.279999733E0,2.700000000E2,3.216000080E0,4.000000000E0
5.103410733E2,1.683851264E1,7.362425883E1,1.220562976E2,8.180000305E0,2.718999939E2,3.216000080E0,4.000000000E0
5.113429717E2,1.683852088E1,7.362417888E1,1.213414483E2,8.270000458E0,2.742999878E2,3.216000080E0,4.000000000E0
5.123426995E2,1.683851569E1,7.362409850E1,1.213340389E2,8.239999771E0,2.757999878E2,3.216000080E0,4.000000000E0
5.133467898E2,1.683852039E1,7.362401627E1,1.212872905E2,8.409999847E0,2.755000000E2,5.360000134E0,4.000000000E0
5.143485211E2,1.683853146E1,7.362393521E1,1.206446972E2,8.449999809E0,2.767000122E2,7.504000187E0,6.000000000E0
5.153458529E2,1.683858218E1,7.362385227E1,1.202144404E2,8.979999542E0,2.857999878E2,8.576000214E0,6.000000000E0
5.163480174E2,1.683857465E1,7.362377366E1,1.195033650E2,8.930000305E0,2.825000000E2,8.576000214E0,6.000000000E0
5.173542532E2,1.683861187E1,7.362369829E1,1.196363873E2,8.619999886E0,2.882000122E2,9.648000717E0,6.000000000E0
5.183379372E2,1.683862070E1,7.362361676E1,1.190001486E2,8.560000420E0,2.858999939E2,1.072000027E1,6.000000000E0
5.193354997E2,1.683866541E1,7.362356535E1,1.192920337E2,7.820000172E0,2.887000122E2,1.072000027E1,6.000000000E0
5.203352208E2,1.683870112E1,7.362349918E1,1.208401656E2,7.139999866E0,2.818999939E2,7.504000187E0,6.000000000E0
5.213351064E2,1.683870437E1,7.362343286E1,1.200284762E2,6.920000076E0,2.718999939E2,6.432000160E0,6.000000000E0
5.223387680E2,1.683870415E1,7.362337499E1,1.197691703E2,6.659999847E0,2.676000061E2,5.360000134E0,6.000000000E0
5.233402848E2,1.683867681E1,7.362331442E1,1.187911993E2,7.239999771E0,2.536999969E2,5.360000134E0,4.000000000E0
5.243434521E2,1.683867080E1,7.362326927E1,1.176408659E2,6.780000210E0,2.536000061E2,5.360000134E0,6.000000000E0
5.253400075E2,1.683859363E1,7.362324406E1,1.185738377E2,6.809999943E0,2.248000031E2,5.360000134E0,4.000000000E0
5.263412933E2,1.683854171E1,7.362319649E1,1.181864055E2,6.760000229E0,2.173999939E2,4.288000107E0,4.000000000E0
5.273473288E2,1.683849521E1,7.362316300E1,1.177239509E2,6.760000229E0,2.178000031E2,5.360000134E0,4.000000000E0
5.283391602E2,1.683844831E1,7.362311008E1,1.174336679E2,6.940000057E0,2.211999969E2,4.288000107E0,4.000000000E0
5.293386799E2,1.683839591E1,7.362306054E1,1.170813314E2,6.929999828E0,2.240000000E2,4.288000107E0,4.000000000E0
5.303594354E2,1.683836560E1,7.362301566E1,1.158580164E2,6.420000076E0,2.341000061E2,4.288000107E0,4.000000000E0
5.313482950E2,1.683834516E1,7.362294583E1,1.175807633E2,7.030000210E0,2.488000031E2,4.288000107E0,6.000000000E0
5.323355714E2,1.683832544E1,7.362288019E1,1.179098333E2,7.369999886E0,2.601000061E2,4.288000107E0,4.000000000E0
5.333741317E2,1.683830919E1,7.362280749E1,1.174547701E2,7.599999905E0,2.660000000E2,4.288000107E0,4.000000000E0
5.343369680E2,1.683831029E1,7.362274046E1,1.163931482E2,7.510000229E0,2.671000061E2,4.288000107E0,6.000000000E0
5.353335346E2,1.683830807E1,7.362267697E1,1.152213092E2,7.489999771E0,2.676000061E2,4.288000107E0,6.000000000E0
5.363386143E2,1.683831471E1,7.362260287E1,1.139885846E2,7.710000038E0,2.740000000E2,4.288000107E0,4.000000000E0
5.373380551E2,1.683832284E1,7.362252732E1,1.142702589E2,7.639999866E0,2.737000122E2,4.288000107E0,6.000000000E0
5.383483102E2,1.683834041E1,7.362246491E1,1.137904352E2,7.429999828E0,2.775000000E2,6.432000160E0,6.000000000E0
5.393530305E2,1.683835671E1,7.362239390E1,1.139623445E2,7.250000000E0,2.811000061E2,7.504000187E0,6.000000000E0
5.403379040E2,1.683837435E1,7.362232894E1,1.139428464E2,7.150000095E0,2.833999939E2,7.504000187E0,6.000000000E0
5.413372936E2,1.683841664E1,7.362227895E1,1.135404040E2,7.050000191E0,2.902000122E2,8.576000214E0,6.000000000E0
5.423352207E2,1.683847597E1,7.362222015E1,1.139562624E2,7.280000210E0,2.965000000E2,9.648000717E0,6.000000000E0
5.433346977E2,1.683851189E1,7.362216103E1,1.135001247E2,7.050000191E0,2.952999878E2,7.504000187E0,6.000000000E0
5.443432969E2,1.683852852E1,7.362210635E1,1.120655349E2,6.929999828E0,2.883999939E2,6.432000160E0,6.000000000E0
5.453550192E2,1.683854234E1,7.362204071E1,1.116606727E2,7.190000057E0,2.846000061E2,5.360000134E0,6.000000000E0
5.463394385E2,1.683853597E1,7.362197613E1,1.095508580E2,7.530000210E0,2.778999939E2,5.360000134E0,4.000000000E0
5.473399755E2,1.683854917E1,7.362190998E1,1.085673231E2,7.769999981E0,2.752000122E2,5.360000134E0,4.000000000E0
5.483369869E2,1.683852719E1,7.362184812E1,1.080235995E2,7.659999847E0,2.672000122E2,4.288000107E0,4.000000000E0
5.493467193E2,1.683851597E1,7.362178983E1,1.070281833E2,7.690000057E0,2.642999878E2,4.288000107E0,4.000000000E0
5.503369069E2,1.683849748E1,7.362172945E1,1.055237560E2,7.719999790E0,2.558000031E2,4.288000107E0,4.000000000E0
5.513669339E2,1.683847655E1,7.362166267E1,1.052805026E2,7.769999981E0,2.508000031E2,4.288000107E0,6.000000000E0
5.523609346E2,1.683845966E1,7.362159595E1,1.045552418E2,7.809999943E0,2.500000000E2,4.288000107E0,6.000000000E0
5.533576793E2,1.683842511E1,7.362154276E1,1.041260034E2,7.469999790E0,2.451999969E2,4.288000107E0,6.000000000E0
5.543400084E2,1.683840248E1,7.362148379E1,1.032559894E2,7.329999924E0,2.413000031E2,4.288000107E0,4.000000000E0
5.553421197E2,1.683835266E1,7.362143155E1,1.036502253E2,7.340000153E0,2.306999969E2,3.216000080E0,4.000000000E0
5.563412902E2,1.683832402E1,7.362137150E1,1.039301932E2,6.960000038E0,2.391999969E2,3.216000080E0,4.000000000E0
5.573413816E2,1.683829220E1,7.362130916E1,1.036860001E2,7.179999828E0,2.431000061E2,3.216000080E0,4.000000000E0
5.583353294E2,1.683827282E1,7.362124340E1,1.030743952E2,7.420000076E0,2.478000031E2,3.216000080E0,4.000000000E0
5.593345893E2,1.683824198E1,7.362118017E1,1.021940291E2,7.369999886E0,2.483999939E2,3.216000080E0,4.000000000E0
5.603393744E2,1.683821673E1,7.362111731E1,1.012631694E2,7.429999828E0,2.541000061E2,3.216000080E0,4.000000000E0
5.613449698E2,1.683820589E1,7.362105228E1,1.001314571E2,7.210000038E0,2.567000122E2,3.216000080E0,4.000000000E0
5.623493206E2,1.683819788E1,7.362098537E1,9.936918064E1,7.050000191E0,2.585000000E2,3.216000080E0,3.000000000E0
5.633748531E2,1.683818640E1,7.362092360E1,9.906895396E1,7.010000229E0,2.605000000E2,3.216000080E0,3.000000000E0
5.643650228E2,1.683817989E1,7.362085759E1,9.849051110E1,7.230000019E0,2.630000000E2,3.216000080E0,3.000000000E0
5.653332002E2,1.683817057E1,7.362079316E1,9.832076938E1,7.059999943E0,2.612999878E2,3.216000080E0,3.000000000E0
5.663354662E2,1.683816382E1,7.362072777E1,9.790608492E1,6.659999847E0,2.635000000E2,3.216000080E0,3.000000000E0
5.673385951E2,1.683815577E1,7.362067383E1,9.802040208E1,6.239999771E0,2.671000061E2,3.216000080E0,3.000000000E0
5.683341447E2,1.683816608E1,7.362061132E1,9.639893878E1,6.329999924E0,2.673999939E2,3.216000080E0,3.000000000E0
5.693401615E2,1.683816335E1,7.362055957E1,9.588494424E1,6.360000134E0,2.677999878E2,3.216000080E0,3.000000000E0
5.703401267E2,1.683816204E1,7.362050008E1,9.513229381E1,6.409999847E0,2.680000000E2,3.216000080E0,3.000000000E0
5.713374620E2,1.683815888E1,7.362043167E1,9.484638060E1,6.690000057E0,2.675000000E2,3.216000080E0,3.000000000E0
5.723423337E2,1.683815154E1,7.362036699E1,9.503808265E1,6.820000172E0,2.653999939E2,3.216000080E0,3.000000000E0
5.733360156E2,1.683815646E1,7.362030240E1,9.441834441E1,7.280000210E0,2.688999939E2,3.216000080E0,3.000000000E0
5.743359811E2,1.683815947E1,7.362022947E1,9.402394983E1,7.280000210E0,2.671000061E2,3.216000080E0,3.000000000E0
5.753381742E2,1.683815012E1,7.362016611E1,9.224648169E1,6.889999866E0,2.616000061E2,3.216000080E0,4.000000000E0
5.763384125E2,1.683813448E1,7.362009968E1,9.181180543E1,7.010000229E0,2.612999878E2,3.216000080E0,4.000000000E0
5.773373286E2,1.683813738E1,7.362002682E1,9.154225864E1,7.269999981E0,2.681000061E2,3.216000080E0,4.000000000E0
5.783338916E2,1.683813477E1,7.361995761E1,9.108483448E1,7.489999771E0,2.692000122E2,3.216000080E0,3.000000000E0
5.793343130E2,1.683814237E1,7.361989471E1,8.948516915E1,7.559999943E0,2.705000000E2,3.216000080E0,3.000000000E0
5.803340483E2,1.683814210E1,7.361982182E1,8.945547007E1,7.840000153E0,2.693999939E2,3.216000080E0,3.000000000E0
5.813351549E2,1.683814563E1,7.361974309E1,8.890732334E1,7.989999771E0,2.698999939E2,3.216000080E0,3.000000000E0
5.823347905E2,1.683814625E1,7.361966362E1,8.991082123E1,8.220000267E0,2.745000000E2,3.216000080E0,3.000000000E0
5.833362270E2,1.683815834E1,7.361958038E1,9.007877051E1,8.369999886E0,2.753999939E2,3.216000080E0,3.000000000E0
5.843355461E2,1.683816515E1,7.361951201E1,8.961344330E1,8.130000114E0,2.810000000E2,3.216000080E0,3.000000000E0
5.853384477E2,1.683817207E1,7.361943786E1,8.946931033E1,8.079999924E0,2.801000061E2,3.216000080E0,3.000000000E0
5.863361737E2,1.683819221E1,7.361936266E1,8.838839776E1,8.420000076E0,2.840000000E2,3.216000080E0,3.000000000E0
5.873337765E2,1.683821582E1,7.361927987E1,8.847064781E1,8.640000343E0,2.867999878E2,3.216000080E0,3.000000000E0
5.883463121E2,1.683824160E1,7.361920084E1,8.802322979E1,8.710000038E0,2.887999878E2,3.216000080E0,3.000000000E0
5.893367211E2,1.683827413E1,7.361912011E1,8.804438686E1,8.909999847E0,2.907000122E2,3.216000080E0,3.000000000E0
5.903817258E2,1.683830862E1,7.361903842E1,8.809175182E1,9.119999886E0,2.926000061E2,3.216000080E0,3.000000000E0
5.913504015E2,1.683834277E1,7.361895711E1,8.830803284E1,9.310000420E0,2.938999939E2,3.216000080E0,3.000000000E0
5.923342041E2,1.683838004E1,7.361887676E1,8.852943139E1,9.359999657E0,2.947000122E2,3.216000080E0,3.000000000E0
5.933358442E2,1.683841575E1,7.361879808E1,8.826404986E1,9.390000343E0,2.952000122E2,3.216000080E0,3.000000000E0
5.943378039E2,1.683845740E1,7.361871828E1,8.805907368E1,9.500000000E0,2.963999939E2,3.216000080E0,3.000000000E0
5.953370738E2,1.683849457E1,7.361864733E1,8.744139650E1,9.359999657E0,2.966000061E2,3.216000080E0,3.000000000E0
5.963351979E2,1.683853485E1,7.361856843E1,8.742590877E1,9.430000305E0,2.966000061E2,3.216000080E0,3.000000000E0
5.973356172E2,1.683857387E1,7.361849499E1,8.678622127E1,9.399999619E0,2.977999878E2,3.216000080E0,3.000000000E0
5.983372633E2,1.683861073E1,7.361841259E1,8.680925584E1,9.479999542E0,2.948999939E2,3.216000080E0,3.000000000E0
5.993354873E2,1.683863973E1,7.361831800E1,8.699280116E1,9.619999886E0,2.937000122E2,3.216000080E0,3.000000000E0
6.003342114E2,1.683867355E1,7.361824204E1,8.701899195E1,9.409999847E0,2.942999878E2,3.216000080E0,3.000000000E0
6.013352166E2,1.683870624E1,7.361815641E1,8.740235918E1,9.470000267E0,2.938999939E2,3.216000080E0,3.000000000E0
6.023415546E2,1.683873834E1,7.361806887E1,8.766881447E1,9.779999733E0,2.927999878E2,3.216000080E0,3.000000000E0
6.033445673E2,1.683877245E1,7.361798608E1,8.782393766E1,9.430000305E0,2.941000061E2,3.216000080E0,3.000000000E0
6.043358017E2,1.683880685E1,7.361791235E1,8.798049883E1,8.609999657E0,2.948999939E2,3.216000080E0,3.000000000E0
6.053410502E2,1.683884508E1,7.361785046E1,8.739663633E1,8.020000458E0,2.986000061E2,3.216000080E0,3.000000000E0
6.063397447E2,1.683888458E1,7.361779809E1,8.664334102E1,7.550000191E0,3.021000061E2,3.216000080E0,3.000000000E0
6.073409983E2,1.683891788E1,7.361773252E1,8.642509292E1,7.829999924E0,3.043999939E2,3.216000080E0,4.000000000E0
6.083420609E2,1.683896826E1,7.361768134E1,8.526038668E1,7.900000095E0,3.116000061E2,3.216000080E0,4.000000000E0
6.093368079E2,1.683902239E1,7.361761863E1,8.445982895E1,8.449999809E0,3.110000000E2,3.216000080E0,4.000000000E0
6.103407246E2,1.683907011E1,7.361756510E1,8.280910703E1,8.149999619E0,3.125000000E2,3.216000080E0,4.000000000E0
6.113343078E2,1.683912556E1,7.361750580E1,8.267804147E1,8.409999847E0,3.128999939E2,3.216000080E0,4.000000000E0
6.123343918E2,1.683918095E1,7.361744436E1,8.250855338E1,8.479999542E0,3.125000000E2,3.216000080E0,4.000000000E0
6.133344088E2,1.683922945E1,7.361739008E1,8.198801659E1,8.329999924E0,3.151000061E2,3.216000080E0,4.000000000E0
6.143351163E2,1.683928092E1,7.361733144E1,8.199526967E1,8.149999619E0,3.142000122E2,3.216000080E0,4.000000000E0
6.153349204E2,1.683932780E1,7.361727642E1,8.199039318E1,7.940000057E0,3.122999878E2,3.216000080E0,4.000000000E0
6.163332507E2,1.683937747E1,7.361721796E1,8.156759836E1,7.710000038E0,3.100000000E2,3.216000080E0,4.000000000E0
6.173346966E2,1.683941738E1,7.361718017E1,8.152552128E1,6.969999790E0,3.145000000E2,3.216000080E0,4.000000000E0
6.183400881E2,1.683946296E1,7.361712268E1,8.111442818E1,7.230000019E0,3.141000061E2,4.288000107E0,4.000000000E0
6.193362977E2,1.683950777E1,7.361706905E1,8.191574183E1,7.670000076E0,3.105000000E2,4.288000107E0,4.000000000E0
6.203384580E2,1.683956128E1,7.361702453E1,8.145983028E1,7.849999905E0,3.157000122E2,3.216000080E0,4.000000000E0
6.213402621E2,1.683961501E1,7.361697831E1,8.180866572E1,7.829999924E0,3.187999878E2,3.216000080E0,4.000000000E0
6.223408425E2,1.683967482E1,7.361693574E1,8.172501907E1,7.820000172E0,3.235000000E2,4.288000107E0,4.000000000E0
6.233399886E2,1.683973159E1,7.361689568E1,8.164712067E1,7.449999809E0,3.255000000E2,4.288000107E0,4.000000000E0
6.243410429E2,1.683980453E1,7.361686511E1,8.167699427E1,8.159999847E0,3.330000000E2,5.360000134E0,4.000000000E0
6.253409522E2,1.683986802E1,7.361687888E1,8.166636246E1,7.050000191E0,3.492999878E2,4.288000107E0,4.000000000E0
6.263344478E2,1.683993352E1,7.361686349E1,8.182386138E1,7.409999847E0,3.502999878E2,4.288000107E0,4.000000000E0
6.273326884E2,1.684000397E1,7.361685713E1,8.274138942E1,7.650000095E0,3.512999878E2,4.288000107E0,4.000000000E0
6.283337644E2,1.684008039E1,7.361686087E1,8.209045266E1,7.909999847E0,3.545000000E2,4.288000107E0,4.000000000E0
6.293362345E2,1.684014973E1,7.361684652E1,8.227555831E1,8.229999542E0,3.561000061E2,4.288000107E0,4.000000000E0
6.303341124E2,1.684023888E1,7.361685251E1,8.216501802E1,8.810000420E0,3.565000000E2,4.288000107E0,6.000000000E0
6.313358850E2,1.684031474E1,7.361684144E1,8.259836511E1,8.789999962E0,3.543999939E2,4.288000107E0,6.000000000E0
6.323362166E2,1.684040084E1,7.361682990E1,8.256494358E1,8.989999771E0,3.530000000E2,4.288000107E0,6.000000000E0
6.333431009E2,1.684048649E1,7.361682592E1,8.194879414E1,9.159999847E0,3.532999878E2,4.288000107E0,4.000000000E0
6.343517897E2,1.684057728E1,7.361682628E1,8.106706660E1,9.310000420E0,3.533999939E2,4.288000107E0,4.000000000E0
6.353339185E2,1.684065602E1,7.361681960E1,8.200699855E1,9.359999657E0,3.532999878E2,4.288000107E0,4.000000000E0
6.363350425E2,1.684073987E1,7.361680993E1,8.193723868E1,9.590000153E0,3.541000061E2,3.216000080E0,4.000000000E0
6.373360745E2,1.684082388E1,7.361679618E1,8.167466618E1,9.409999847E0,3.523999939E2,3.216000080E0,4.000000000E0
6.383395898E2,1.684089810E1,7.361678752E1,8.068757902E1,8.979999542E0,3.498999939E2,3.216000080E0,4.000000000E0
6.393445955E2,1.684098426E1,7.361676996E1,8.040284200E1,9.210000038E0,3.493999939E2,3.216000080E0,4.000000000E0
6.403393993E2,1.684107706E1,7.361675323E1,7.776221882E1,9.779999733E0,3.497999878E2,3.216000080E0,4.000000000E0
6.413413961E2,1.684116782E1,7.361673565E1,7.799019300E1,9.810000420E0,3.501000061E2,3.216000080E0,4.000000000E0
6.423393267E2,1.684124659E1,7.361672506E1,7.813758138E1,8.829999924E0,3.518999939E2,3.216000080E0,4.000000000E0
6.433421705E2,1.684133101E1,7.361671034E1,7.847769874E1,9.310000420E0,3.502999878E2,3.216000080E0,4.000000000E0
6.443334469E2,1.684141001E1,7.361669622E1,7.846373816E1,8.689999580E0,3.505000000E2,3.216000080E0,4.000000000E0
6.453339933E2,1.684147183E1,7.361668361E1,7.840805438E1,7.320000172E0,3.501000061E2,3.216000080E0,4.000000000E0
6.463339618E2,1.684152738E1,7.361666322E1,7.817980969E1,6.809999943E0,3.446000061E2,3.216000080E0,4.000000000E0
6.473364769E2,1.684158444E1,7.361665165E1,7.829766451E1,6.440000057E0,3.475000000E2,4.288000107E0,4.000000000E0
6.483378009E2,1.684165084E1,7.361664728E1,7.831029920E1,6.929999828E0,3.505000000E2,4.288000107E0,4.000000000E0
6.493426761E2,1.684170529E1,7.361663974E1,7.826581083E1,6.619999886E0,3.532999878E2,4.288000107E0,4.000000000E0
6.503386791E2,1.684178187E1,7.361662625E1,7.876244787E1,7.539999962E0,3.495000000E2,4.288000107E0,4.000000000E0
6.513387621E2,1.684184445E1,7.361661212E1,7.904651310E1,7.880000114E0,3.518999939E2,4.288000107E0,4.000000000E0
